customer_id,age_group,city,occupation,income_level,register_date,aum,risk_appetite,vip_level,has_app
C005079,35-44,北京,专业技术,30-50万,2021-01-03,266021.82,R3,银卡,1
C005080,45-54,南京,企业职员,50万以上,2021-08-06,1553284.78,R3,普通,1
C005081,25-34,南京,企业职员,10-30万,2020-06-20,92725.61,R4,银卡,0
C005082,45-54,深圳,企业职员,10-30万,2019-08-10,118135.73,R2,普通,1
C005083,35-44,北京,企业职员,10万以下,2022-09-12,28286.89,R3,普通,1
C005084,18-24,常州,退休,10-30万,2023-10-23,147122.81,R1,普通,1
C005085,65+,上海,专业技术,10-30万,2018-08-03,74218.17,R4,普通,0
C005086,35-44,北京,专业技术,30-50万,2021-04-17,440448.87,R5,普通,1
C005087,55-64,常州,企业职员,10-30万,2022-09-08,68677.94,R1,银卡,1
C005088,35-44,南京,公务员,10万以下,2018-11-23,24416.73,R1,钻石,1
C005089,65+,常州,其他,30-50万,2024-03-05,167853.05,R4,钻石,1
C005090,25-34,苏州,专业技术,30-50万,2019-05-13,326748.4,R4,普通,1
C005091,35-44,南京,企业职员,10-30万,2024-04-21,90118.27,R3,银卡,0
C005092,45-54,深圳,其他,10-30万,2020-06-19,192343.23,R2,钻石,1
C005093,35-44,上海,专业技术,10-30万,2024-03-09,116496.56,R3,普通,1
C005094,35-44,上海,个体经营,30-50万,2023-07-08,425266.56,R2,普通,0
C005095,65+,南通,专业技术,10-30万,2022-06-14,118660.41,R5,普通,1
C005096,35-44,苏州,个体经营,10-30万,2023-04-27,41385.78,R4,普通,1
C005097,45-54,南通,退休,10万以下,2024-02-23,11053.25,R4,金卡,1
C005098,45-54,上海,公务员,10万以下,2020-04-29,25581.22,R4,普通,1
C005099,55-64,南通,个体经营,30-50万,2019-10-31,459778.36,R5,普通,1
C005100,55-64,南京,公务员,10-30万,2022-06-15,106704.05,R1,银卡,0
C005101,35-44,杭州,公务员,10万以下,2020-03-18,19475.71,R4,金卡,1
C005102,25-34,苏州,其他,10万以下,2022-06-07,26603.45,R2,普通,1
C005103,18-24,无锡,公务员,10-30万,2023-02-13,101895.62,R2,银卡,1
C005104,45-54,南通,公务员,30-50万,2019-04-24,590497.95,R2,普通,0
C005105,55-64,深圳,个体经营,10-30万,2021-04-02,172259.44,R2,普通,1
C005106,35-44,苏州,企业职员,30-50万,2024-04-16,303310.58,R2,普通,1
C005107,25-34,南京,个体经营,30-50万,2020-03-15,390138.74,R3,银卡,0
C005108,25-34,深圳,企业职员,10-30万,2022-01-19,137770.79,R1,普通,1
C005109,35-44,深圳,公务员,30-50万,2023-12-23,494618.49,R2,普通,0
C005110,55-64,南京,公务员,10万以下,2022-12-24,68545.41,R2,金卡,1
C005111,25-34,杭州,其他,10-30万,2022-06-30,118322.97,R3,钻石,1
C005112,45-54,北京,个体经营,10万以下,2024-04-02,53815.94,R3,普通,0
C005113,45-54,南京,企业职员,10万以下,2020-01-12,16796.25,R3,普通,0
C005114,65+,上海,其他,10万以下,2023-02-10,21809.82,R4,普通,1
C005115,25-34,南京,其他,10万以下,2023-06-22,10311.76,R3,普通,0
C005116,65+,杭州,企业职员,30-50万,2023-04-22,431435.41,R2,普通,1
C005117,45-54,南京,企业职员,10-30万,2020-02-11,165878.19,R3,银卡,0
C005118,45-54,上海,企业职员,50万以上,2021-05-18,418019.4,R2,普通,1
C005119,18-24,杭州,公务员,10-30万,2019-07-08,131846.05,R1,普通,0
C005120,35-44,南京,个体经营,10-30万,2021-10-17,162324.42,R4,银卡,0
C005121,45-54,上海,退休,10万以下,2020-04-21,39441.41,R1,普通,0
C005122,25-34,南京,其他,10-30万,2021-07-29,65993.83,R5,普通,1
C005123,35-44,南京,其他,10-30万,2020-11-04,176629.04,R1,普通,1
C005124,35-44,北京,其他,50万以上,2019-02-16,1506994.63,R3,普通,0
C005125,35-44,北京,企业职员,50万以上,2020-09-19,2015735.05,R2,银卡,0
C005126,18-24,上海,其他,10万以下,2021-06-09,28170.31,R4,普通,0
C005127,35-44,北京,专业技术,10-30万,2019-03-15,145185.24,R4,普通,1
C005128,25-34,南京,企业职员,10-30万,2020-07-26,208953.06,R1,普通,0
C005129,55-64,常州,其他,10-30万,2018-10-18,108362.35,R1,银卡,1
C005130,65+,北京,退休,10万以下,2020-07-07,34579.11,R3,普通,0
C005131,25-34,北京,退休,10-30万,2020-04-11,224163.59,R1,金卡,1
C005132,25-34,无锡,专业技术,30-50万,2021-04-20,374222.1,R1,金卡,0
C005133,25-34,苏州,退休,10-30万,2019-04-19,68360.4,R5,普通,1
C005134,35-44,上海,企业职员,10-30万,2022-07-31,168260.49,R3,普通,1
C005135,55-64,南京,专业技术,10万以下,2021-02-19,61475.34,R1,普通,0
C005136,35-44,上海,退休,50万以上,2018-12-23,2857242.12,R3,金卡,1
C005137,18-24,苏州,其他,10万以下,2023-02-19,42892.25,R1,普通,1
C005138,18-24,常州,退休,10万以下,2021-10-11,9291.67,R4,普通,0
C005139,25-34,南京,公务员,10万以下,2024-04-05,21829.91,R1,普通,1
C005140,55-64,上海,专业技术,30-50万,2020-12-22,298617.74,R2,普通,1
C005141,45-54,深圳,公务员,30-50万,2022-04-28,409075.09,R2,普通,0
C005142,35-44,南通,公务员,10万以下,2021-01-17,69778.77,R5,普通,0
C005143,25-34,深圳,专业技术,10万以下,2022-12-29,17477.71,R1,银卡,1
C005144,65+,无锡,公务员,30-50万,2019-06-07,1227292.24,R3,普通,1
C005145,35-44,苏州,公务员,10-30万,2018-06-25,99119.66,R2,银卡,1
C005146,55-64,杭州,专业技术,10万以下,2021-03-12,20445.17,R4,普通,0
C005147,55-64,南京,公务员,50万以上,2020-09-27,2288891.1,R2,普通,1
C005148,35-44,苏州,企业职员,10万以下,2021-08-30,47624.6,R4,金卡,1
C005149,55-64,上海,个体经营,10-30万,2022-08-14,166079.27,R5,银卡,0
C005150,25-34,南京,企业职员,10万以下,2021-08-23,20419.08,R2,银卡,1
C005151,45-54,北京,退休,30-50万,2021-06-10,514131.26,R2,普通,1
C005152,25-34,常州,退休,30-50万,2019-09-20,238575.46,R5,银卡,1
C005153,35-44,苏州,其他,10-30万,2020-04-04,80549.25,R2,银卡,1
C005154,25-34,无锡,企业职员,10-30万,2022-06-06,114440.69,R4,钻石,1
C005155,18-24,苏州,退休,50万以上,2020-09-12,995493.49,R4,银卡,1
C005156,18-24,上海,企业职员,30-50万,2018-10-14,677113.34,R2,普通,1
C005157,35-44,南京,专业技术,10-30万,2021-11-25,89873.94,R1,银卡,1
C005158,45-54,杭州,公务员,10-30万,2019-04-26,107475.58,R2,普通,0
C005159,35-44,南京,退休,30-50万,2021-07-24,257589.03,R3,普通,1
C005160,25-34,苏州,企业职员,10万以下,2023-08-01,50400.56,R3,银卡,0
C005161,65+,徐州,企业职员,10万以下,2023-04-27,21501.74,R3,普通,0
C005162,65+,苏州,公务员,10万以下,2022-07-04,53101.38,R3,普通,1
C005163,25-34,常州,个体经营,30-50万,2020-11-28,682482.13,R4,普通,1
C005164,35-44,南通,退休,10万以下,2018-12-17,24004.15,R1,普通,1
C005165,45-54,苏州,公务员,10万以下,2022-01-17,30448.33,R2,金卡,1
C005166,45-54,常州,退休,10-30万,2022-09-27,94692.73,R1,银卡,1
C005167,35-44,北京,个体经营,10万以下,2020-06-21,39411.53,R1,银卡,1
C005168,45-54,南京,企业职员,10-30万,2022-07-03,108881.06,R2,金卡,1
C005169,25-34,南通,其他,10-30万,2021-10-16,97392.71,R4,普通,0
C005170,35-44,苏州,专业技术,10万以下,2023-02-08,30700.75,R2,银卡,1
C005171,45-54,杭州,其他,50万以上,2022-08-23,680013.4,R2,普通,1
C005172,45-54,南京,企业职员,10万以下,2024-02-02,28883.58,R3,银卡,1
C005173,55-64,南京,个体经营,30-50万,2020-12-28,553504.86,R3,银卡,1
C005174,18-24,无锡,公务员,10-30万,2021-07-14,128575.84,R3,钻石,0
C005175,25-34,上海,专业技术,10万以下,2023-05-19,48280.4,R2,银卡,1
C005176,18-24,南京,退休,10万以下,2019-11-14,24842.31,R2,普通,0
C005177,25-34,杭州,其他,10-30万,2023-03-15,95377.85,R1,银卡,1
C005178,18-24,苏州,其他,10-30万,2020-06-10,68637.03,R2,普通,1
C005179,35-44,北京,公务员,10万以下,2023-09-28,24491.47,R1,普通,1
C005180,35-44,北京,公务员,50万以上,2024-04-01,4008477.21,R3,普通,1
C005181,45-54,上海,退休,10-30万,2023-09-03,137725.62,R4,普通,0
C005182,35-44,上海,退休,50万以上,2021-04-06,1119292.74,R2,银卡,1
C005183,18-24,南通,公务员,10万以下,2023-05-02,18140.13,R2,普通,1
C005184,45-54,杭州,个体经营,10万以下,2022-06-05,13489.78,R4,普通,1
C005185,18-24,南京,公务员,10-30万,2021-03-06,79225.24,R3,普通,1
C005186,55-64,杭州,退休,10万以下,2020-07-20,43850.85,R3,普通,1
C005187,18-24,南通,企业职员,10万以下,2019-09-10,24232.18,R4,普通,0
C005188,35-44,上海,专业技术,10万以下,2021-12-22,18580.48,R3,银卡,1
C005189,55-64,常州,个体经营,10万以下,2023-10-11,19630.91,R3,银卡,1
C005190,35-44,徐州,专业技术,30-50万,2018-07-05,553468.56,R2,普通,1
C005191,45-54,苏州,其他,10万以下,2019-09-24,28805.49,R5,普通,1
C005192,45-54,无锡,退休,50万以上,2019-06-05,1096214.52,R3,普通,1
C005193,25-34,无锡,其他,10万以下,2018-11-09,25713.17,R1,金卡,1
C005194,45-54,上海,退休,10-30万,2020-03-13,361561.92,R3,普通,1
C005195,55-64,南京,个体经营,10-30万,2018-06-07,220810.15,R1,普通,1
C005196,65+,北京,其他,10-30万,2021-04-23,250085.89,R3,普通,0
C005197,35-44,杭州,专业技术,30-50万,2021-01-15,166569.49,R1,普通,1
C005198,35-44,杭州,个体经营,30-50万,2020-11-08,370892.92,R3,普通,1
C005199,45-54,北京,其他,10万以下,2021-05-09,21732.37,R2,银卡,1
C005200,35-44,无锡,其他,10-30万,2021-10-02,157497.86,R3,普通,1
C005201,25-34,北京,个体经营,30-50万,2022-06-04,679507.31,R3,银卡,1
C005202,25-34,无锡,退休,10万以下,2019-08-18,35318.63,R2,普通,1
C005203,25-34,南京,个体经营,10-30万,2022-06-09,77575.89,R2,普通,1
C005204,35-44,南京,个体经营,10万以下,2018-12-11,21556.79,R3,普通,1
C005205,25-34,南京,专业技术,10-30万,2019-11-25,163657.72,R3,普通,1
C005206,18-24,南京,专业技术,10-30万,2018-05-25,172005.82,R4,普通,0
C005207,18-24,苏州,其他,10-30万,2020-07-12,128762.28,R2,普通,1
C005208,65+,深圳,其他,30-50万,2020-10-22,426818.99,R3,银卡,1
C005209,18-24,苏州,退休,10-30万,2022-05-26,123045.35,R4,金卡,1
C005210,18-24,北京,专业技术,50万以上,2020-04-22,1716029.83,R3,金卡,1
C005211,35-44,杭州,企业职员,30-50万,2020-12-01,572175.08,R2,普通,1
C005212,25-34,杭州,个体经营,10-30万,2022-01-03,164444.74,R2,普通,1
C005213,65+,上海,企业职员,10-30万,2024-01-04,121423.5,R4,普通,0
C005214,55-64,深圳,企业职员,10-30万,2024-05-13,117092.83,R2,普通,1
C005215,35-44,南京,专业技术,30-50万,2023-01-10,382915.9,R2,普通,1
C005216,35-44,常州,公务员,10万以下,2020-03-06,20308.35,R3,普通,1
C005217,35-44,苏州,企业职员,50万以上,2018-11-18,1008991.21,R1,银卡,1
C005218,18-24,苏州,公务员,10-30万,2018-10-16,157507.0,R3,普通,1
C005219,25-34,无锡,企业职员,10-30万,2021-04-02,84020.2,R5,普通,0
C005220,25-34,常州,企业职员,10-30万,2019-03-28,180270.53,R5,银卡,1
C005221,25-34,深圳,个体经营,10-30万,2024-05-22,116958.64,R3,银卡,1
C005222,35-44,苏州,退休,10-30万,2019-02-15,180781.55,R4,普通,1
C005223,25-34,北京,退休,10-30万,2018-08-11,165004.24,R4,普通,1
C005224,25-34,南京,个体经营,10万以下,2021-12-29,45725.78,R5,普通,0
C005225,35-44,徐州,退休,10-30万,2024-02-21,94567.03,R4,普通,1
C005226,35-44,苏州,企业职员,10-30万,2020-02-13,147221.97,R4,普通,1
C005227,25-34,深圳,企业职员,10-30万,2024-05-01,173544.79,R2,普通,0
C005228,18-24,徐州,公务员,10-30万,2020-07-27,55247.79,R1,普通,0
C005229,25-34,南京,专业技术,10万以下,2022-06-24,70248.86,R1,银卡,1
C005230,25-34,北京,企业职员,30-50万,2021-02-26,1241953.81,R3,普通,1
C005231,55-64,苏州,企业职员,10-30万,2018-11-16,192700.25,R5,金卡,1
C005232,55-64,北京,专业技术,10-30万,2023-07-03,179546.12,R5,普通,1
C005233,35-44,南京,个体经营,10-30万,2024-03-18,161075.15,R4,普通,1
C005234,35-44,南京,个体经营,10-30万,2020-12-13,102081.86,R4,普通,1
C005235,45-54,苏州,个体经营,30-50万,2020-03-21,378561.84,R3,普通,1
C005236,45-54,上海,其他,10万以下,2022-08-14,48589.13,R2,银卡,1
C005237,25-34,杭州,企业职员,10万以下,2023-06-05,18441.23,R3,普通,1
C005238,25-34,徐州,专业技术,10-30万,2020-03-06,70607.28,R1,普通,1
C005239,35-44,南京,退休,10万以下,2020-04-07,24594.74,R4,银卡,1
C005240,35-44,无锡,退休,10万以下,2018-09-22,41650.94,R3,普通,1
C005241,25-34,常州,企业职员,10万以下,2019-03-18,19457.44,R1,银卡,0
C005242,25-34,苏州,个体经营,10-30万,2020-01-13,107209.38,R3,金卡,1
C005243,25-34,无锡,其他,50万以上,2024-04-18,1422089.55,R3,普通,1
C005244,25-34,常州,退休,10万以下,2022-11-08,18088.25,R4,普通,0
C005245,35-44,南通,其他,10万以下,2020-06-20,8857.93,R4,普通,1
C005246,45-54,徐州,退休,50万以上,2021-08-12,897815.08,R2,金卡,0
C005247,35-44,南京,企业职员,50万以上,2024-02-07,1708999.94,R4,金卡,0
C005248,25-34,北京,其他,10万以下,2021-01-05,38254.8,R1,银卡,1
C005249,25-34,杭州,其他,30-50万,2019-11-03,512164.59,R2,银卡,0
C005250,55-64,上海,专业技术,10万以下,2020-01-16,40690.05,R3,普通,0
C005251,35-44,杭州,企业职员,30-50万,2018-11-09,292442.22,R4,银卡,1
C005252,18-24,常州,其他,10万以下,2023-07-11,19705.4,R4,银卡,1
C005253,25-34,深圳,其他,10-30万,2018-09-01,144751.83,R1,普通,1
C005254,55-64,无锡,其他,10万以下,2021-04-01,26986.11,R3,银卡,1
C005255,45-54,无锡,公务员,30-50万,2022-07-29,629549.11,R4,银卡,1
C005256,55-64,杭州,其他,10万以下,2019-03-27,36302.41,R5,金卡,1
C005257,45-54,杭州,企业职员,10-30万,2023-10-17,228012.86,R2,银卡,1
C005258,35-44,无锡,专业技术,10-30万,2024-04-01,95080.47,R1,银卡,1
C005259,35-44,杭州,退休,10万以下,2020-01-07,51160.33,R3,金卡,0
C005260,25-34,徐州,公务员,30-50万,2020-01-13,1106328.88,R4,普通,1
C005261,45-54,无锡,其他,10-30万,2023-11-14,123268.27,R2,普通,1
C005262,45-54,北京,专业技术,10万以下,2019-02-11,38507.41,R3,金卡,1
C005263,25-34,常州,企业职员,10万以下,2019-05-09,18839.08,R5,银卡,1
C005264,55-64,杭州,其他,10-30万,2019-08-16,187639.02,R2,金卡,1
C005265,35-44,杭州,企业职员,10万以下,2022-01-21,52758.58,R3,普通,1
C005266,18-24,南京,其他,10-30万,2018-10-20,93715.65,R5,普通,1
C005267,35-44,北京,其他,10-30万,2023-08-17,160865.97,R2,普通,1
C005268,55-64,南京,其他,10-30万,2019-09-14,138065.49,R2,普通,1
C005269,55-64,杭州,公务员,10-30万,2019-05-08,145894.59,R2,银卡,0
C005270,35-44,上海,个体经营,30-50万,2021-04-18,600326.95,R3,普通,1
C005271,65+,上海,退休,10-30万,2022-05-02,155546.0,R1,普通,1
C005272,55-64,北京,退休,10-30万,2021-07-17,111943.9,R1,银卡,0
C005273,55-64,南通,公务员,30-50万,2024-02-16,606747.5,R2,银卡,1
C005274,55-64,苏州,个体经营,10万以下,2024-03-22,52306.75,R3,普通,1
C005275,35-44,南通,个体经营,10-30万,2022-05-19,90957.7,R4,普通,1
C005276,45-54,上海,退休,50万以上,2024-04-21,1498651.26,R3,银卡,1
C005277,35-44,无锡,退休,10-30万,2020-08-02,49558.08,R4,普通,1
C005278,45-54,苏州,个体经营,50万以上,2020-07-25,2008250.88,R5,银卡,0
C005279,25-34,常州,其他,10-30万,2019-04-09,221196.3,R3,银卡,1
C005280,45-54,北京,公务员,10-30万,2022-10-04,105514.05,R3,银卡,1
C005281,65+,徐州,退休,10-30万,2019-07-05,128279.29,R1,普通,1
C005282,25-34,北京,个体经营,10万以下,2022-07-26,26872.39,R2,银卡,1
C005283,65+,常州,企业职员,50万以上,2021-02-23,1238024.54,R2,普通,1
C005284,35-44,深圳,公务员,10万以下,2019-07-22,33692.76,R3,金卡,1
C005285,25-34,杭州,其他,50万以上,2022-04-11,1013433.26,R5,普通,1
C005286,25-34,苏州,个体经营,10-30万,2023-09-30,106682.09,R2,普通,1
C005287,55-64,无锡,退休,50万以上,2019-07-04,954268.35,R1,银卡,0
C005288,35-44,深圳,退休,50万以上,2022-09-15,2013759.56,R4,普通,1
C005289,25-34,深圳,个体经营,10-30万,2023-02-09,135248.09,R5,普通,0
C005290,45-54,无锡,公务员,50万以上,2020-04-15,1209063.57,R4,普通,0
C005291,35-44,杭州,退休,30-50万,2021-03-13,407484.92,R1,金卡,1
C005292,35-44,北京,退休,10-30万,2024-03-25,107461.12,R3,普通,1
C005293,55-64,苏州,公务员,10-30万,2018-11-28,212605.71,R2,普通,0
C005294,45-54,常州,企业职员,10万以下,2021-04-14,24063.38,R3,普通,0
C005295,45-54,上海,个体经营,10万以下,2022-10-15,41211.6,R3,普通,1
C005296,45-54,南京,企业职员,10万以下,2023-11-25,21085.67,R4,普通,1
C005297,65+,杭州,退休,10-30万,2020-04-15,180297.98,R2,普通,1
C005298,25-34,南京,公务员,10万以下,2019-10-30,50392.89,R5,普通,1
C005299,25-34,常州,个体经营,10-30万,2019-11-27,206385.32,R2,银卡,1
C005300,25-34,无锡,公务员,10-30万,2020-08-04,250385.11,R1,普通,1
C005301,35-44,上海,其他,10-30万,2019-02-21,138894.44,R4,钻石,1
C005302,45-54,苏州,退休,30-50万,2020-10-01,742808.22,R2,普通,1
C005303,45-54,常州,其他,50万以上,2022-12-17,3378916.46,R3,普通,0
C005304,35-44,苏州,退休,30-50万,2023-01-31,228249.28,R2,普通,0
C005305,18-24,南京,企业职员,10-30万,2022-02-05,88754.37,R1,银卡,1
C005306,45-54,杭州,专业技术,10万以下,2020-01-19,14201.49,R1,普通,1
C005307,65+,苏州,个体经营,50万以上,2024-04-13,2549856.72,R3,普通,1
C005308,25-34,苏州,退休,10万以下,2022-08-07,14110.67,R2,普通,1
C005309,25-34,南京,退休,10万以下,2021-10-23,12320.64,R5,普通,0
C005310,25-34,常州,专业技术,10-30万,2020-12-23,69324.29,R4,普通,1
C005311,35-44,苏州,专业技术,10-30万,2023-07-13,50316.63,R4,普通,1
C005312,25-34,南通,退休,10-30万,2023-11-11,137492.69,R4,银卡,1
C005313,35-44,上海,其他,10万以下,2018-12-07,17442.78,R3,普通,1
C005314,45-54,南京,专业技术,30-50万,2023-11-02,171798.64,R2,普通,1
C005315,35-44,南京,企业职员,10万以下,2023-12-08,29378.43,R4,钻石,1
C005316,35-44,无锡,企业职员,10万以下,2023-04-01,30257.78,R2,银卡,1
C005317,18-24,北京,企业职员,10-30万,2022-05-07,47115.41,R1,钻石,1
C005318,55-64,南京,其他,10-30万,2023-02-11,83985.25,R3,普通,1
C005319,35-44,上海,个体经营,30-50万,2019-07-06,385347.36,R1,普通,1
C005320,35-44,深圳,个体经营,10万以下,2023-08-27,25097.94,R3,普通,1
C005321,25-34,南京,公务员,10万以下,2023-07-30,25443.38,R5,金卡,1
C005322,45-54,苏州,其他,10万以下,2023-09-14,54100.36,R3,金卡,0
C005323,55-64,上海,公务员,30-50万,2020-06-25,1169974.16,R2,普通,1
C005324,18-24,北京,其他,50万以上,2019-02-14,1282505.86,R1,普通,1
C005325,25-34,苏州,退休,10-30万,2023-06-08,61963.84,R2,普通,0
C005326,25-34,徐州,个体经营,10-30万,2021-01-27,106719.1,R1,金卡,1
C005327,45-54,上海,专业技术,50万以上,2022-03-04,1653032.8,R3,普通,0
C005328,65+,无锡,其他,10万以下,2020-09-01,29211.37,R4,银卡,1
C005329,35-44,徐州,企业职员,10万以下,2020-07-02,40712.82,R3,银卡,1
C005330,35-44,南通,企业职员,10-30万,2022-09-06,362652.97,R3,普通,1
C005331,45-54,北京,公务员,10万以下,2020-10-09,12738.6,R2,银卡,1
C005332,45-54,常州,专业技术,10-30万,2024-01-30,93125.86,R1,普通,0
C005333,25-34,常州,专业技术,10-30万,2021-06-27,259320.13,R3,金卡,1
C005334,25-34,徐州,退休,10-30万,2018-08-01,92431.6,R2,普通,0
C005335,35-44,南京,个体经营,10-30万,2019-01-01,178081.0,R2,普通,1
C005336,45-54,常州,其他,10-30万,2024-02-03,164505.19,R3,普通,1
C005337,45-54,南京,个体经营,10万以下,2024-01-27,55680.91,R2,普通,1
C005338,45-54,徐州,个体经营,30-50万,2019-06-18,1041205.46,R1,银卡,0
C005339,55-64,常州,个体经营,30-50万,2023-02-26,472482.59,R3,银卡,0
C005340,25-34,杭州,公务员,10万以下,2020-05-29,12531.96,R2,金卡,0
C005341,35-44,杭州,其他,10万以下,2021-02-22,21136.34,R3,普通,0
C005342,18-24,无锡,企业职员,10万以下,2021-12-17,89498.67,R1,普通,1
C005343,55-64,徐州,企业职员,10万以下,2022-07-23,14792.18,R4,普通,1
C005344,45-54,苏州,个体经营,10万以下,2019-12-02,38459.3,R2,普通,1
C005345,25-34,无锡,退休,10万以下,2022-11-11,8533.02,R1,普通,0
C005346,18-24,南京,个体经营,30-50万,2019-10-23,203537.64,R1,普通,0
C005347,45-54,南京,退休,30-50万,2023-01-06,623240.94,R5,普通,1
