contact_id,customer_id,product_id,channel,contact_date,responded
K030576,C004099,P019,manager,2025-12-16,0
K030577,C002982,P010,sms,2025-11-23,0
K030578,C004718,P018,call,2026-01-17,0
K030579,C003377,P026,app_push,2026-03-12,1
K030580,C007321,P001,app_push,2025-11-17,1
K030581,C005583,P015,app_push,2025-07-19,0
K030582,C001374,P001,call,2025-12-14,1
K030583,C005137,P010,sms,2025-06-25,0
K030584,C006238,P006,app_push,2025-05-15,0
K030585,C003910,P027,app_push,2025-12-24,1
K030586,C001316,P028,app_push,2025-12-31,1
K030587,C004677,P018,manager,2025-05-10,0
K030588,C003385,P011,app_push,2025-04-21,0
K030589,C002000,P015,call,2025-06-22,1
K030590,C007002,P016,app_push,2025-09-08,0
K030591,C003902,P008,app_push,2025-07-13,0
K030592,C004314,P019,call,2026-03-14,1
K030593,C007948,P018,manager,2025-10-11,0
K030594,C006944,P011,sms,2026-02-20,0
K030595,C001596,P022,sms,2025-07-02,0
K030596,C002732,P006,call,2025-06-03,0
K030597,C002951,P007,call,2025-08-03,0
K030598,C002672,P015,call,2025-08-03,0
K030599,C005117,P004,call,2025-08-06,0
K030600,C003569,P007,manager,2025-06-30,0
K030601,C005309,P029,sms,2026-01-13,0
K030602,C000531,P010,call,2026-01-13,0
K030603,C001300,P010,app_push,2025-11-23,0
K030604,C005917,P004,sms,2025-04-16,0
K030605,C004368,P001,app_push,2025-11-16,0
K030606,C003172,P016,sms,2025-08-06,0
K030607,C001381,P021,call,2025-06-21,0
K030608,C002321,P002,call,2025-12-01,1
K030609,C002615,P011,call,2025-05-18,0
K030610,C003788,P028,call,2025-05-05,0
K030611,C000390,P026,call,2025-05-06,0
K030612,C006567,P018,manager,2025-04-06,1
K030613,C002638,P014,call,2025-10-25,0
K030614,C006579,P014,call,2025-07-28,0
K030615,C005555,P017,app_push,2025-12-19,0
K030616,C004280,P028,manager,2025-11-16,0
K030617,C005923,P007,app_push,2025-11-14,0
K030618,C003464,P020,manager,2025-06-16,1
K030619,C005354,P013,app_push,2026-02-27,0
K030620,C007547,P004,manager,2026-03-18,0
K030621,C002246,P019,app_push,2025-11-23,0
K030622,C002810,P027,manager,2025-09-23,1
K030623,C002462,P019,app_push,2025-06-08,0
K030624,C003304,P028,call,2025-07-27,0
K030625,C006505,P010,manager,2025-08-09,0
K030626,C004103,P015,manager,2026-01-14,0
K030627,C004045,P028,call,2025-10-11,0
K030628,C000530,P027,call,2025-07-21,0
K030629,C007454,P018,call,2025-08-14,0
K030630,C004180,P001,sms,2025-10-18,0
K030631,C002401,P002,sms,2025-07-25,0
K030632,C004174,P026,sms,2025-11-25,0
K030633,C006010,P021,call,2025-04-07,0
K030634,C005124,P030,app_push,2025-10-06,0
K030635,C001057,P026,call,2026-01-31,1
K030636,C000686,P019,sms,2025-10-13,0
K030637,C005728,P030,sms,2025-11-16,0
K030638,C001156,P008,manager,2026-01-03,1
K030639,C003963,P022,manager,2026-01-31,1
K030640,C004855,P013,manager,2026-03-06,1
K030641,C002545,P015,sms,2026-03-01,0
K030642,C000236,P018,manager,2025-04-03,0
K030643,C003202,P027,sms,2025-10-17,0
K030644,C003855,P006,manager,2026-03-12,0
K030645,C000890,P026,call,2025-10-13,0
K030646,C005285,P027,call,2025-07-04,0
K030647,C000362,P025,app_push,2025-08-19,0
K030648,C005210,P029,call,2025-11-22,0
K030649,C002559,P025,sms,2025-09-02,0
K030650,C005634,P025,manager,2025-09-07,0
K030651,C007679,P025,call,2025-12-31,1
K030652,C001100,P022,app_push,2025-05-14,0
K030653,C005315,P002,app_push,2025-06-07,0
K030654,C005023,P021,manager,2025-10-30,0
K030655,C006481,P009,call,2025-10-31,0
K030656,C002864,P017,call,2025-04-16,0
K030657,C002389,P008,manager,2025-07-28,0
K030658,C003000,P010,manager,2025-04-28,0
K030659,C003813,P002,manager,2025-08-22,1
K030660,C003138,P018,sms,2025-10-02,0
K030661,C000171,P025,sms,2025-08-16,0
K030662,C003787,P025,sms,2025-04-30,0
K030663,C003950,P003,sms,2025-10-16,0
K030664,C002344,P017,sms,2025-08-18,0
K030665,C003718,P023,call,2025-07-15,0
K030666,C006265,P008,call,2025-08-22,0
K030667,C000307,P002,call,2025-06-29,0
K030668,C001466,P021,sms,2025-07-31,0
K030669,C006239,P008,sms,2025-10-10,0
K030670,C004781,P029,sms,2025-08-06,0
K030671,C002062,P003,call,2025-05-26,0
K030672,C002103,P024,manager,2026-02-27,0
K030673,C000386,P025,app_push,2025-06-11,1
K030674,C005586,P030,manager,2025-11-12,1
K030675,C003781,P017,sms,2026-01-09,0
K030676,C003731,P021,call,2025-04-16,0
K030677,C007270,P007,app_push,2025-12-13,0
K030678,C005385,P021,sms,2026-01-27,0
K030679,C002923,P010,manager,2025-05-08,0
K030680,C001275,P010,manager,2025-12-28,1
K030681,C001426,P009,sms,2025-11-10,0
K030682,C003057,P023,sms,2026-01-28,0
K030683,C001394,P008,manager,2026-03-03,1
K030684,C005024,P015,call,2025-12-18,0
K030685,C004969,P021,sms,2025-11-24,0
K030686,C006598,P003,manager,2025-07-10,0
K030687,C000967,P016,manager,2025-09-15,0
K030688,C000202,P009,app_push,2025-06-11,0
K030689,C000872,P007,call,2025-07-24,0
K030690,C004752,P009,call,2025-12-16,0
K030691,C006370,P003,manager,2025-10-08,1
K030692,C003188,P019,app_push,2026-01-01,0
K030693,C000110,P009,call,2025-10-17,0
K030694,C004394,P004,sms,2025-08-01,0
K030695,C003204,P010,call,2025-07-10,0
K030696,C006122,P021,app_push,2025-11-21,0
K030697,C002716,P018,manager,2025-09-04,0
K030698,C000525,P021,app_push,2025-06-13,0
K030699,C003115,P008,call,2025-07-21,0
K030700,C002878,P026,sms,2026-02-21,0
K030701,C001627,P005,call,2025-12-24,0
K030702,C006278,P011,call,2026-01-12,0
K030703,C007133,P005,sms,2025-05-01,0
K030704,C007404,P001,manager,2025-09-12,1
K030705,C003830,P015,call,2025-05-16,0
K030706,C007193,P024,sms,2025-12-17,0
K030707,C001085,P030,manager,2025-12-12,1
K030708,C000726,P003,app_push,2025-04-19,1
K030709,C001988,P027,manager,2026-01-02,1
K030710,C003160,P017,manager,2025-08-26,1
K030711,C000595,P015,sms,2026-02-07,0
K030712,C001278,P011,app_push,2025-10-16,0
K030713,C000865,P007,sms,2025-04-09,0
K030714,C007742,P026,call,2026-03-24,0
K030715,C007237,P019,app_push,2025-04-01,0
K030716,C007184,P025,sms,2026-02-21,0
K030717,C002970,P026,app_push,2025-10-02,0
K030718,C003815,P015,sms,2025-10-11,0
K030719,C000469,P019,manager,2025-08-29,0
K030720,C005217,P009,call,2025-12-14,0
K030721,C001012,P005,sms,2026-03-06,0
K030722,C000378,P030,manager,2026-02-19,1
K030723,C004120,P005,sms,2025-07-13,0
K030724,C001470,P018,app_push,2025-09-29,0
K030725,C003951,P019,sms,2026-01-31,1
K030726,C002862,P003,manager,2025-10-16,0
K030727,C002137,P019,call,2025-11-02,1
K030728,C001098,P022,app_push,2025-12-16,1
K030729,C006308,P013,call,2025-06-08,0
K030730,C006156,P022,call,2025-07-06,0
K030731,C005924,P011,call,2026-01-02,0
K030732,C006412,P010,call,2025-10-22,0
K030733,C002051,P022,app_push,2025-04-29,0
K030734,C003199,P015,sms,2025-09-10,0
K030735,C000301,P013,app_push,2026-03-03,0
K030736,C005548,P024,call,2025-12-12,0
K030737,C005665,P023,call,2025-09-17,0
K030738,C006643,P017,call,2025-07-19,0
K030739,C002273,P009,call,2025-12-09,0
K030740,C002647,P015,app_push,2025-04-16,0
K030741,C001159,P012,call,2025-09-23,0
K030742,C001321,P008,manager,2026-03-10,1
K030743,C000038,P004,call,2025-06-20,0
K030744,C004282,P020,app_push,2025-09-01,0
K030745,C001346,P002,sms,2025-04-22,0
K030746,C006357,P029,call,2025-06-02,0
K030747,C005507,P009,call,2025-12-05,0
K030748,C003305,P026,manager,2025-08-02,1
K030749,C001723,P026,sms,2025-06-24,0
K030750,C006108,P025,call,2025-11-08,0
K030751,C003713,P028,call,2026-02-24,0
K030752,C005079,P022,manager,2025-10-20,0
K030753,C001851,P010,app_push,2025-12-12,0
K030754,C004650,P028,sms,2025-09-11,0
K030755,C005721,P016,app_push,2025-08-16,0
K030756,C003067,P020,app_push,2025-09-05,0
K030757,C000393,P021,app_push,2025-07-27,0
K030758,C005247,P020,app_push,2025-04-27,0
K030759,C007887,P005,manager,2025-05-13,0
K030760,C007817,P003,manager,2025-04-19,0
K030761,C006321,P019,manager,2025-12-30,1
K030762,C005893,P014,manager,2026-02-01,1
K030763,C002172,P029,call,2025-04-29,0
K030764,C002753,P011,call,2025-05-12,0
K030765,C004034,P006,manager,2025-09-17,0
K030766,C002906,P017,sms,2025-10-09,0
K030767,C003411,P001,app_push,2025-08-30,0
K030768,C003064,P005,manager,2025-09-09,0
K030769,C007068,P030,call,2025-08-29,0
K030770,C006566,P019,manager,2025-11-27,1
K030771,C001628,P019,call,2025-04-01,0
K030772,C001727,P022,manager,2026-02-03,1
K030773,C007712,P022,sms,2025-08-19,0
K030774,C004304,P020,call,2025-10-10,0
K030775,C005741,P002,app_push,2025-05-12,0
K030776,C003491,P007,sms,2026-03-07,0
K030777,C005756,P014,manager,2025-04-06,0
K030778,C003026,P008,manager,2025-07-30,1
K030779,C007084,P005,call,2025-10-04,0
K030780,C001085,P020,manager,2025-09-29,1
K030781,C006315,P017,manager,2025-09-17,0
K030782,C004758,P023,sms,2025-07-24,0
K030783,C007221,P019,app_push,2025-06-16,0
K030784,C004043,P005,app_push,2026-02-14,0
K030785,C006931,P006,manager,2025-08-12,1
K030786,C006905,P016,call,2025-11-30,0
K030787,C003104,P012,sms,2025-08-11,0
K030788,C002443,P017,call,2025-08-31,0
K030789,C001877,P023,app_push,2025-12-24,1
K030790,C002617,P028,sms,2025-06-23,0
K030791,C001670,P017,call,2026-03-10,0
K030792,C002116,P025,app_push,2025-07-24,1
K030793,C004053,P012,manager,2025-08-22,0
K030794,C003127,P027,call,2026-02-02,0
K030795,C006661,P004,call,2025-12-10,0
K030796,C005674,P006,app_push,2025-10-03,0
K030797,C003221,P022,call,2025-04-01,0
K030798,C007430,P029,app_push,2025-09-26,1
K030799,C002765,P006,call,2025-10-12,0
K030800,C000891,P027,manager,2025-08-11,1
K030801,C005870,P023,call,2025-12-25,0
K030802,C007357,P014,call,2025-11-29,0
K030803,C006945,P008,sms,2025-08-04,0
K030804,C005952,P023,call,2025-05-02,1
K030805,C007538,P003,manager,2025-07-10,0
K030806,C005541,P019,sms,2026-02-20,0
K030807,C006334,P018,sms,2026-01-02,0
K030808,C006775,P009,call,2025-10-17,0
K030809,C002170,P016,sms,2025-06-13,0
K030810,C002403,P025,manager,2026-01-16,1
K030811,C000576,P007,sms,2025-10-21,0
K030812,C006632,P018,app_push,2026-01-31,0
K030813,C003020,P023,app_push,2025-09-30,0
K030814,C000144,P004,call,2026-03-14,0
K030815,C001684,P005,sms,2026-01-15,0
K030816,C006940,P012,sms,2025-06-03,0
K030817,C002560,P001,sms,2025-07-02,0
K030818,C005470,P002,app_push,2025-06-08,0
K030819,C003504,P025,sms,2025-12-15,0
K030820,C000398,P012,call,2025-11-09,0
K030821,C002237,P028,sms,2025-05-21,0
K030822,C005637,P013,app_push,2025-11-06,0
K030823,C006083,P028,call,2025-06-22,0
K030824,C007630,P012,app_push,2025-08-13,1
K030825,C007728,P013,app_push,2025-12-05,0
K030826,C004010,P002,manager,2025-04-03,0
K030827,C001798,P006,sms,2025-12-15,0
K030828,C001927,P008,manager,2026-02-02,0
K030829,C006131,P017,sms,2025-06-07,0
K030830,C002910,P030,sms,2025-10-15,0
K030831,C002175,P027,manager,2025-07-08,0
K030832,C006216,P006,sms,2025-04-04,0
K030833,C001196,P021,sms,2025-11-20,0
K030834,C000180,P017,app_push,2025-04-08,1
K030835,C002483,P017,sms,2026-01-09,0
K030836,C002538,P022,sms,2025-09-06,0
K030837,C002494,P016,sms,2025-09-20,0
K030838,C007623,P013,manager,2025-10-10,1
K030839,C005820,P016,sms,2025-05-01,0
K030840,C002645,P019,sms,2025-12-16,0
K030841,C001577,P023,app_push,2025-12-27,0
K030842,C006328,P030,app_push,2025-07-13,0
K030843,C005360,P023,app_push,2025-05-16,0
K030844,C006330,P027,app_push,2025-09-10,0
K030845,C002110,P024,call,2025-06-17,0
K030846,C006206,P010,call,2026-01-23,0
K030847,C007838,P008,manager,2025-08-21,0
K030848,C004839,P009,manager,2026-01-12,0
K030849,C006685,P002,manager,2025-10-18,1
K030850,C007920,P010,manager,2025-12-28,0
K030851,C007327,P024,manager,2025-06-27,1
K030852,C003137,P019,sms,2025-09-08,0
K030853,C001631,P016,sms,2025-10-10,0
K030854,C004626,P024,call,2026-01-03,0
K030855,C004728,P009,call,2025-11-03,0
K030856,C007689,P025,app_push,2026-01-25,1
K030857,C007337,P006,sms,2025-05-26,0
K030858,C001652,P017,manager,2025-04-10,0
K030859,C006809,P001,app_push,2025-08-31,0
K030860,C005053,P007,app_push,2025-05-26,0
K030861,C006266,P019,call,2025-08-04,0
K030862,C000307,P008,call,2025-06-18,1
K030863,C003351,P025,call,2025-07-28,0
K030864,C007881,P005,sms,2025-06-26,0
K030865,C005168,P013,sms,2025-07-20,0
K030866,C005798,P018,call,2025-11-10,0
K030867,C005450,P005,app_push,2025-10-04,0
K030868,C004358,P019,manager,2026-01-28,0
K030869,C004111,P027,app_push,2025-11-25,0
K030870,C007871,P004,sms,2025-10-08,0
K030871,C003135,P005,app_push,2025-05-07,0
K030872,C000130,P011,sms,2025-08-16,0
K030873,C004112,P016,sms,2025-11-16,0
K030874,C000010,P006,call,2025-04-24,0
K030875,C004833,P012,manager,2025-08-01,0
K030876,C007032,P017,call,2026-01-25,0
K030877,C000405,P010,manager,2026-03-08,1
K030878,C004497,P004,app_push,2026-01-25,0
K030879,C007736,P025,call,2025-11-10,0
K030880,C003684,P012,app_push,2026-03-08,0
K030881,C007348,P003,app_push,2025-12-08,0
K030882,C007516,P010,manager,2025-04-21,0
K030883,C001973,P015,manager,2025-08-11,1
K030884,C006765,P015,manager,2025-07-06,0
K030885,C003760,P011,call,2025-09-01,0
K030886,C003875,P020,call,2025-08-16,0
K030887,C001088,P001,call,2026-03-26,0
K030888,C002228,P029,sms,2025-08-20,0
K030889,C007194,P013,sms,2025-06-04,0
K030890,C005033,P001,manager,2026-01-16,0
K030891,C000402,P019,manager,2026-03-10,1
K030892,C007968,P023,manager,2025-06-11,0
K030893,C003888,P005,app_push,2025-09-01,0
K030894,C005508,P006,manager,2025-10-03,1
K030895,C005233,P030,manager,2025-04-04,1
K030896,C002864,P021,app_push,2025-11-27,1
K030897,C006016,P007,call,2025-05-04,0
K030898,C002661,P001,sms,2025-04-07,0
K030899,C003404,P013,sms,2026-02-08,0
K030900,C004618,P013,sms,2025-09-17,0
K030901,C004407,P018,manager,2025-04-19,0
K030902,C005597,P017,call,2025-09-15,1
K030903,C007111,P004,sms,2025-08-15,0
K030904,C002827,P024,call,2025-10-09,0
K030905,C001328,P006,manager,2025-07-12,0
K030906,C004292,P010,manager,2025-12-20,1
K030907,C007612,P002,call,2025-11-18,0
K030908,C005300,P014,app_push,2025-08-18,0
K030909,C000692,P030,sms,2026-03-26,0
K030910,C001468,P023,app_push,2025-06-07,0
K030911,C007679,P004,manager,2025-10-25,1
K030912,C007203,P026,sms,2025-07-14,0
K030913,C004807,P028,sms,2025-11-02,0
K030914,C006404,P021,app_push,2025-08-19,1
K030915,C005441,P014,call,2026-02-09,1
K030916,C005531,P018,call,2026-02-15,0
K030917,C006975,P017,manager,2025-09-15,1
K030918,C002189,P026,sms,2025-09-25,0
K030919,C004675,P018,app_push,2025-12-16,0
K030920,C002327,P018,call,2025-12-03,0
K030921,C001757,P004,manager,2025-07-14,0
K030922,C004095,P023,sms,2025-09-04,0
K030923,C004304,P012,manager,2025-07-09,0
K030924,C002038,P029,manager,2025-04-03,0
K030925,C007902,P011,manager,2025-08-08,1
K030926,C003611,P002,call,2025-07-24,0
K030927,C005961,P019,app_push,2025-09-01,0
K030928,C006639,P004,app_push,2026-02-27,0
K030929,C000058,P021,call,2025-09-01,0
K030930,C005764,P030,call,2026-03-07,0
K030931,C003523,P015,call,2025-12-16,0
K030932,C000848,P030,manager,2025-06-06,1
K030933,C005412,P017,sms,2025-08-10,0
K030934,C005032,P025,sms,2026-02-11,0
K030935,C007330,P009,manager,2026-02-14,0
K030936,C006544,P007,sms,2026-01-07,0
K030937,C004464,P002,manager,2025-09-02,0
K030938,C004530,P017,manager,2025-04-16,1
K030939,C006110,P007,app_push,2025-11-09,0
K030940,C003183,P004,call,2026-01-12,0
K030941,C002378,P027,app_push,2026-01-11,0
K030942,C004452,P015,manager,2025-10-18,1
K030943,C001872,P001,call,2025-10-15,0
K030944,C003534,P016,manager,2025-10-16,1
K030945,C005554,P014,app_push,2025-08-07,0
K030946,C005021,P012,manager,2025-05-21,1
K030947,C007571,P026,sms,2025-08-08,0
K030948,C000762,P019,manager,2025-12-24,0
K030949,C007761,P008,sms,2025-09-10,0
K030950,C002318,P013,call,2025-06-13,0
K030951,C000041,P023,sms,2025-08-17,0
K030952,C007142,P002,manager,2025-12-03,1
K030953,C002759,P027,sms,2026-01-28,0
K030954,C006073,P012,manager,2026-01-08,1
K030955,C002065,P029,sms,2025-10-31,0
K030956,C005830,P008,sms,2025-08-16,0
K030957,C003028,P009,app_push,2025-09-13,0
K030958,C005592,P004,call,2026-02-19,0
K030959,C001738,P026,manager,2025-06-26,1
K030960,C002321,P018,sms,2025-11-12,0
K030961,C004425,P009,sms,2025-12-16,0
K030962,C003846,P017,manager,2025-07-11,0
K030963,C003934,P009,sms,2025-06-24,0
K030964,C004260,P019,manager,2025-11-14,0
K030965,C002981,P013,manager,2025-08-31,0
K030966,C006134,P001,manager,2025-04-15,0
K030967,C003748,P019,sms,2025-04-12,0
K030968,C000557,P005,call,2025-06-20,0
K030969,C000798,P023,manager,2025-11-03,0
K030970,C006017,P003,manager,2026-03-01,0
K030971,C003289,P006,manager,2026-03-24,1
K030972,C006093,P008,call,2025-09-09,1
K030973,C003372,P012,app_push,2025-08-06,1
K030974,C004252,P015,sms,2026-02-18,0
K030975,C001515,P006,sms,2025-05-05,0
K030976,C007558,P010,app_push,2026-01-24,0
K030977,C004141,P011,manager,2025-06-11,0
K030978,C007471,P022,call,2025-05-03,0
K030979,C004688,P006,app_push,2025-05-20,0
K030980,C005825,P017,app_push,2025-05-06,0
K030981,C007991,P025,call,2026-01-07,0
K030982,C003201,P016,manager,2026-01-31,0
K030983,C002068,P029,app_push,2026-01-14,0
K030984,C006955,P009,manager,2025-12-20,0
K030985,C006705,P030,manager,2025-08-25,0
K030986,C007309,P011,call,2025-07-20,0
K030987,C006347,P013,app_push,2025-06-16,0
K030988,C006159,P026,sms,2026-01-02,0
K030989,C000488,P020,manager,2026-01-23,0
K030990,C005131,P028,call,2026-01-26,0
K030991,C003856,P003,manager,2026-02-16,0
K030992,C001257,P018,manager,2025-12-06,0
K030993,C004285,P030,sms,2026-01-12,1
K030994,C005705,P021,call,2025-08-15,0
K030995,C001309,P018,app_push,2025-06-27,0
K030996,C007166,P002,app_push,2026-02-16,0
K030997,C006514,P024,app_push,2025-08-09,0
K030998,C006047,P020,manager,2025-12-08,1
K030999,C000669,P009,manager,2026-02-07,0
K031000,C003040,P010,call,2025-12-23,0
K031001,C002691,P028,call,2025-09-02,0
K031002,C004080,P026,manager,2025-12-02,0
K031003,C005395,P028,manager,2025-06-28,0
K031004,C001876,P029,call,2025-06-10,0
K031005,C001525,P030,sms,2025-12-13,0
K031006,C004587,P019,manager,2026-03-11,1
K031007,C006219,P008,manager,2025-10-13,1
K031008,C000759,P003,call,2025-09-16,0
K031009,C002777,P015,sms,2026-02-06,0
K031010,C000507,P028,sms,2025-09-05,0
K031011,C004499,P019,sms,2025-11-30,0
K031012,C001404,P005,app_push,2025-09-04,0
K031013,C000382,P014,manager,2025-07-11,0
K031014,C002449,P024,manager,2025-05-29,0
K031015,C000739,P009,call,2025-11-19,0
K031016,C003602,P006,call,2025-04-05,0
K031017,C003845,P024,app_push,2025-07-25,0
K031018,C004930,P030,app_push,2025-04-18,1
K031019,C003745,P028,app_push,2025-07-05,0
K031020,C003429,P022,call,2025-04-23,1
K031021,C000336,P010,app_push,2026-01-22,0
K031022,C006998,P004,call,2025-09-16,0
K031023,C006573,P021,call,2025-10-10,0
K031024,C000795,P025,sms,2026-03-08,0
K031025,C004416,P014,manager,2025-11-10,0
K031026,C007515,P005,sms,2025-05-16,0
K031027,C001298,P026,call,2025-06-25,0
K031028,C004270,P029,app_push,2025-12-26,0
K031029,C003517,P021,app_push,2026-02-04,1
K031030,C005970,P005,app_push,2025-09-30,0
K031031,C005028,P012,call,2025-05-12,1
K031032,C000161,P015,call,2026-02-03,0
K031033,C002717,P005,sms,2025-07-18,0
K031034,C001207,P004,sms,2025-06-28,0
K031035,C002232,P008,sms,2026-01-21,1
K031036,C006156,P006,sms,2025-07-18,0
K031037,C007387,P015,call,2025-04-27,0
K031038,C001963,P027,sms,2026-02-23,0
K031039,C002385,P015,call,2025-06-16,0
K031040,C002724,P026,manager,2025-04-03,0
K031041,C000673,P021,manager,2025-07-07,0
K031042,C006677,P027,call,2025-07-02,0
K031043,C003943,P023,call,2025-08-12,0
K031044,C006388,P003,call,2025-10-22,0
K031045,C001229,P029,manager,2025-06-06,1
K031046,C003368,P023,app_push,2025-08-15,0
K031047,C002987,P029,sms,2025-07-25,0
K031048,C007952,P015,call,2026-01-11,0
K031049,C002084,P027,call,2025-06-04,1
K031050,C005853,P021,sms,2025-08-20,0
K031051,C007117,P021,manager,2026-01-20,0
K031052,C005627,P017,call,2025-12-01,1
K031053,C006911,P014,call,2025-07-07,0
K031054,C003656,P012,app_push,2025-07-13,0
K031055,C002161,P006,call,2025-07-20,0
K031056,C002530,P004,manager,2025-05-15,0
K031057,C000979,P014,call,2025-09-13,0
K031058,C007390,P019,app_push,2025-07-30,0
K031059,C001796,P029,manager,2025-08-06,0
K031060,C003558,P018,app_push,2025-07-25,0
K031061,C004987,P027,app_push,2025-06-05,0
K031062,C003694,P021,sms,2025-04-27,0
K031063,C004541,P008,sms,2026-01-15,0
K031064,C003235,P023,app_push,2025-04-23,0
K031065,C000952,P030,manager,2026-01-24,0
K031066,C000111,P008,app_push,2026-01-13,0
K031067,C005855,P030,call,2025-05-18,0
K031068,C003846,P016,app_push,2026-02-01,0
K031069,C001768,P020,manager,2026-03-15,0
K031070,C006513,P009,sms,2025-09-07,0
K031071,C004980,P012,manager,2025-05-11,0
K031072,C007133,P027,call,2025-06-16,0
K031073,C002926,P025,sms,2025-09-12,0
K031074,C007208,P028,call,2025-10-30,0
K031075,C007676,P013,call,2025-10-18,0
K031076,C001870,P008,manager,2025-11-13,1
K031077,C004605,P002,manager,2026-01-31,0
K031078,C000677,P024,sms,2026-03-08,0
K031079,C008000,P027,app_push,2025-09-16,0
K031080,C007252,P001,sms,2025-08-16,0
K031081,C000680,P014,app_push,2025-07-13,1
K031082,C005097,P002,sms,2026-03-14,0
