holding_id,customer_id,product_id,amount,buy_date
H005517,C002576,P015,50000.0,2025-07-30
H005518,C002576,P018,19394.2,2025-10-31
H005519,C006468,P002,17312.05,2025-02-13
H005520,C002315,P001,50000.0,2025-10-12
H005521,C002315,P018,44863.41,2025-07-12
H005522,C002315,P027,100000.0,2025-06-18
H005523,C002315,P030,68690.13,2025-03-22
H005524,C001706,P022,10000.0,2024-10-13
H005525,C001706,P023,10827.28,2025-07-30
H005526,C005678,P010,113902.45,2025-12-30
H005527,C006200,P014,15931.49,2025-03-21
H005528,C006837,P029,23899.16,2025-03-04
H005529,C006837,P003,50000.0,2025-11-29
H005530,C001781,P024,23368.04,2025-11-28
H005531,C003382,P012,11762.51,2026-01-04
H005532,C003382,P030,12043.46,2024-06-01
H005533,C000804,P008,18004.58,2025-11-14
H005534,C000858,P012,54287.36,2026-01-04
H005535,C000858,P004,16335.54,2025-01-25
H005536,C000858,P017,150172.79,2025-11-02
H005537,C004679,P029,32831.49,2025-04-23
H005538,C000991,P029,22197.22,2024-12-22
H005539,C000991,P019,73102.39,2024-07-16
H005540,C000991,P025,34037.15,2025-09-17
H005541,C000991,P013,70130.02,2025-06-27
H005542,C005385,P003,95256.84,2025-07-18
H005543,C005385,P008,22644.01,2025-08-25
H005544,C006291,P007,50000.0,2025-10-04
H005545,C000220,P026,24109.22,2025-07-01
H005546,C000220,P006,50000.0,2025-02-06
H005547,C000220,P025,46855.57,2025-08-02
H005548,C004473,P017,19041.28,2024-10-16
H005549,C001289,P019,67005.83,2025-12-27
H005550,C001289,P001,63389.68,2025-09-26
H005551,C001289,P012,20659.31,2026-01-14
H005552,C001289,P010,50000.0,2025-04-09
H005553,C000583,P009,57934.04,2025-05-23
H005554,C002619,P029,21885.97,2025-05-19
H005555,C002619,P027,100000.0,2025-10-10
H005556,C002619,P005,100000.0,2025-01-29
H005557,C000044,P009,50000.0,2025-11-05
H005558,C001235,P014,37252.31,2024-11-28
H005559,C007119,P018,23030.99,2024-11-17
H005560,C007119,P008,12034.93,2025-05-11
H005561,C007589,P002,18055.46,2024-08-08
H005562,C003290,P014,49697.73,2025-03-30
H005563,C007738,P003,50000.0,2025-08-27
H005564,C007738,P010,61301.01,2025-06-15
H005565,C001893,P029,11451.62,2025-01-28
H005566,C004880,P028,100000.0,2025-04-25
H005567,C004880,P017,7835.18,2025-04-26
H005568,C007010,P029,23425.69,2025-10-30
H005569,C007010,P009,50358.45,2025-06-12
H005570,C007010,P024,33158.03,2025-05-12
H005571,C004585,P012,63121.58,2025-12-23
H005572,C004585,P018,45703.15,2025-05-04
H005573,C001072,P027,100000.0,2025-08-16
H005574,C001072,P001,50000.0,2025-02-18
H005575,C000719,P004,71516.11,2025-02-09
H005576,C000719,P017,21299.37,2024-11-06
H005577,C002365,P029,12828.92,2025-01-18
H005578,C002365,P026,2898.13,2025-11-28
H005579,C001506,P014,81967.22,2024-12-10
H005580,C004615,P012,13074.68,2025-12-07
H005581,C002953,P012,28301.57,2025-10-20
H005582,C004837,P026,11237.87,2025-09-21
H005583,C004837,P014,67574.06,2025-02-05
H005584,C007447,P008,68483.29,2026-01-11
H005585,C004651,P023,12480.44,2025-05-18
H005586,C000898,P009,67668.07,2025-04-13
H005587,C006445,P004,16169.03,2024-06-05
H005588,C006445,P015,71684.92,2025-06-09
H005589,C002667,P026,29562.01,2025-09-07
H005590,C002891,P008,20463.45,2025-04-01
H005591,C003699,P006,50000.0,2025-11-11
H005592,C003699,P013,68089.28,2025-09-12
H005593,C001531,P030,39899.17,2025-08-07
H005594,C003443,P022,30911.58,2025-09-30
H005595,C003443,P029,10127.29,2025-09-21
H005596,C006698,P015,50000.0,2025-05-18
H005597,C006698,P029,35520.33,2025-05-01
H005598,C006698,P016,100000.0,2024-06-11
H005599,C004607,P005,100000.0,2025-02-02
H005600,C006392,P026,89141.15,2025-12-01
H005601,C004334,P012,117588.47,2025-09-06
H005602,C007740,P019,33855.53,2025-12-30
H005603,C007740,P014,101990.38,2024-12-03
H005604,C007740,P019,16841.62,2025-05-23
H005605,C004554,P028,100000.0,2024-07-08
H005606,C006109,P026,68588.64,2024-11-27
H005607,C002371,P011,22937.84,2024-08-02
H005608,C005824,P012,44546.26,2025-06-16
H005609,C003843,P026,8635.61,2024-12-08
H005610,C003843,P029,19074.65,2025-08-08
H005611,C001984,P002,29625.12,2026-01-16
H005612,C000532,P008,16779.16,2025-07-16
H005613,C005742,P002,18403.02,2025-05-16
H005614,C005742,P009,50000.0,2024-12-14
H005615,C005742,P008,12217.19,2025-11-13
H005616,C007088,P014,27290.54,2025-07-18
H005617,C007088,P004,26211.48,2025-01-08
H005618,C007170,P019,22431.76,2024-07-18
H005619,C007170,P019,14658.32,2025-07-28
H005620,C007170,P008,17577.79,2025-08-19
H005621,C002882,P008,21850.35,2025-10-28
H005622,C002882,P023,18458.25,2025-01-25
H005623,C002882,P025,7401.82,2025-10-31
H005624,C002882,P012,52801.01,2025-10-19
H005625,C000082,P001,50000.0,2024-10-29
H005626,C000082,P020,10000.0,2025-12-09
H005627,C000082,P015,50000.0,2025-08-19
H005628,C003904,P020,16228.71,2024-08-01
H005629,C003904,P013,26108.43,2025-12-17
H005630,C006517,P014,17908.03,2025-10-14
H005631,C006517,P007,56224.84,2024-10-19
H005632,C006517,P024,4020.7,2025-09-09
H005633,C003269,P012,10000.0,2025-08-19
H005634,C003269,P011,15523.16,2025-03-11
H005635,C002164,P012,46380.89,2025-09-30
H005636,C000732,P029,73941.74,2025-11-26
H005637,C000732,P016,100000.0,2024-06-23
H005638,C000732,P023,31297.88,2025-08-11
H005639,C002340,P013,61296.63,2025-10-24
H005640,C002340,P017,140517.01,2025-12-23
H005641,C005826,P021,100000.0,2024-11-15
H005642,C002233,P008,123939.25,2025-07-26
H005643,C002233,P001,50000.0,2025-06-23
H005644,C002233,P013,38432.74,2025-08-15
H005645,C006334,P018,20100.33,2025-05-19
H005646,C006334,P025,12185.28,2025-07-29
H005647,C005355,P020,21182.17,2025-04-29
H005648,C005355,P023,76187.08,2025-03-28
H005649,C005355,P026,36434.49,2024-08-18
H005650,C005355,P027,105127.93,2025-10-18
H005651,C007543,P008,39744.55,2025-02-18
H005652,C005073,P010,50000.0,2025-07-25
H005653,C005073,P026,19456.36,2025-06-06
H005654,C004611,P014,110677.1,2025-01-06
H005655,C004611,P030,22665.09,2025-08-16
H005656,C005622,P017,12716.38,2025-07-08
H005657,C005622,P025,16335.27,2025-06-04
H005658,C003786,P002,16484.13,2024-10-10
H005659,C006499,P030,89187.07,2025-09-04
H005660,C002706,P012,78129.73,2025-09-15
H005661,C002706,P030,11881.23,2025-02-18
H005662,C001256,P024,29606.81,2025-02-26
H005663,C002105,P024,29846.93,2024-10-09
H005664,C002105,P013,24476.33,2025-06-29
H005665,C002105,P001,50000.0,2025-06-11
H005666,C004315,P011,16122.67,2025-06-07
H005667,C004412,P016,100000.0,2025-04-21
H005668,C004412,P014,32288.43,2025-04-21
H005669,C000899,P010,50000.0,2025-05-20
H005670,C000899,P010,59020.29,2025-10-28
H005671,C000429,P016,100734.93,2025-02-14
H005672,C000429,P027,106575.21,2025-06-15
H005673,C000429,P013,19173.29,2025-12-06
H005674,C000429,P003,81963.84,2025-07-19
H005675,C007195,P028,100000.0,2024-08-09
H005676,C007195,P021,100000.0,2025-06-16
H005677,C007195,P022,36911.87,2025-10-23
H005678,C005499,P025,37502.06,2025-01-17
H005679,C006269,P014,160020.76,2024-11-12
H005680,C007246,P018,31450.67,2025-01-03
H005681,C007246,P020,32962.11,2025-08-07
H005682,C007246,P030,44702.07,2024-12-29
H005683,C001223,P030,102188.9,2024-12-24
H005684,C006860,P030,49467.39,2025-07-26
H005685,C006860,P026,83995.91,2024-12-12
H005686,C006940,P013,10000.0,2025-10-14
H005687,C007482,P029,29939.94,2024-11-21
H005688,C007482,P012,35454.44,2025-06-08
H005689,C006048,P025,27276.96,2025-09-11
H005690,C006048,P025,125726.02,2025-03-02
H005691,C006048,P015,90349.58,2025-07-03
H005692,C001622,P006,50000.0,2024-07-27
H005693,C001622,P029,57695.14,2025-07-01
H005694,C001622,P026,63857.93,2025-03-27
H005695,C001622,P004,70487.43,2025-04-11
H005696,C007150,P004,18622.1,2025-09-20
H005697,C007150,P026,56907.56,2025-10-28
H005698,C007150,P006,50000.0,2025-12-07
H005699,C007150,P008,136632.96,2025-03-05
H005700,C004109,P018,10000.0,2024-11-16
H005701,C004109,P003,198016.82,2025-12-19
H005702,C004109,P022,18991.8,2024-06-28
H005703,C006393,P001,86239.22,2024-11-30
H005704,C006393,P029,10635.41,2025-12-16
H005705,C001097,P017,18338.32,2025-08-22
H005706,C001097,P019,56411.09,2025-03-05
H005707,C001097,P020,30743.27,2025-05-23
H005708,C002716,P026,17671.02,2025-02-11
H005709,C002073,P012,94832.74,2025-08-06
H005710,C007861,P004,87593.36,2024-10-27
H005711,C007861,P020,31200.14,2024-07-08
H005712,C005511,P023,79913.15,2025-11-18
H005713,C004202,P011,27374.14,2026-01-17
H005714,C004202,P027,100000.0,2025-08-20
H005715,C004202,P015,50000.0,2025-07-24
H005716,C007796,P011,68278.52,2024-07-25
H005717,C006755,P013,39423.35,2026-01-11
H005718,C006755,P009,50000.0,2025-03-31
H005719,C002589,P029,13864.5,2025-06-23
H005720,C001789,P013,16601.54,2025-09-20
H005721,C001789,P013,41501.68,2025-11-26
H005722,C001789,P004,4582.36,2025-06-10
H005723,C005809,P004,28082.32,2024-10-31
H005724,C005809,P015,101811.92,2025-08-28
H005725,C003950,P024,21538.84,2024-09-20
H005726,C003950,P015,50000.0,2025-08-05
H005727,C000529,P009,71082.32,2025-02-24
H005728,C000529,P009,50000.0,2025-09-05
H005729,C000529,P005,100000.0,2025-11-10
H005730,C000529,P018,31584.7,2025-09-11
H005731,C004072,P025,17503.68,2025-03-02
H005732,C004072,P017,6211.38,2024-10-09
H005733,C004511,P023,15252.96,2025-06-07
H005734,C001127,P018,11162.43,2025-02-12
H005735,C001127,P019,60614.82,2024-11-29
H005736,C003468,P022,48409.15,2024-11-13
H005737,C003468,P030,24075.44,2026-01-17
H005738,C003686,P009,233583.75,2025-02-11
H005739,C006482,P023,117412.27,2025-10-11
H005740,C000305,P003,50000.0,2025-05-28
H005741,C000305,P003,50000.0,2025-09-28
H005742,C000305,P017,6374.12,2025-05-25
H005743,C001293,P013,80545.78,2025-08-07
H005744,C000071,P017,63378.97,2026-01-05
H005745,C000071,P019,1464.59,2025-05-09
H005746,C003556,P011,94890.91,2024-11-10
H005747,C003556,P006,50000.0,2024-11-20
H005748,C004576,P015,50000.0,2025-03-06
H005749,C002688,P022,27300.32,2025-12-15
H005750,C002688,P029,19433.45,2025-02-28
H005751,C002688,P021,100000.0,2024-09-24
H005752,C002688,P002,45451.29,2025-12-08
H005753,C007152,P006,50000.0,2024-09-03
H005754,C003652,P004,74624.31,2025-02-01
H005755,C005021,P015,50000.0,2025-02-19
H005756,C005021,P015,50000.0,2025-06-15
H005757,C005021,P016,100000.0,2024-06-26
H005758,C005021,P016,100000.0,2025-12-19
H005759,C004014,P018,10000.0,2026-01-10
H005760,C004900,P012,10000.0,2025-08-02
H005761,C004900,P017,62844.36,2024-12-24
H005762,C000239,P005,100000.0,2026-01-02
H005763,C000093,P023,21461.4,2025-02-03
H005764,C002978,P019,27608.87,2025-08-12
H005765,C003464,P015,50000.0,2025-03-10
H005766,C003938,P025,27530.41,2025-06-09
H005767,C003938,P029,57241.75,2025-09-17
H005768,C003938,P020,42074.19,2025-09-06
H005769,C007766,P029,19079.93,2026-01-12
H005770,C004152,P002,26493.59,2024-08-21
H005771,C004152,P027,100000.0,2025-06-20
H005772,C006760,P006,50000.0,2025-12-10
H005773,C003411,P024,26372.56,2024-12-12
H005774,C004225,P029,13323.95,2024-12-11
H005775,C006783,P008,50336.67,2025-02-14
H005776,C006783,P008,22510.96,2025-09-02
H005777,C001002,P030,9597.78,2025-11-01
H005778,C004142,P003,50000.0,2025-11-24
H005779,C004142,P009,70355.67,2025-08-26
H005780,C004142,P003,50000.0,2025-08-23
H005781,C007666,P019,32628.71,2025-08-17
H005782,C002378,P017,35812.71,2025-01-20
H005783,C002378,P022,12082.06,2025-08-31
H005784,C005273,P011,12761.88,2025-07-14
H005785,C005273,P010,50000.0,2025-05-14
H005786,C004996,P009,50000.0,2025-10-16
H005787,C004996,P026,93895.74,2024-08-13
H005788,C006600,P027,116744.78,2025-04-02
H005789,C006600,P011,21844.56,2025-02-13
H005790,C006600,P026,17338.39,2025-08-13
H005791,C001533,P014,75082.8,2025-01-14
H005792,C001533,P016,100000.0,2025-04-01
H005793,C001533,P005,100000.0,2025-07-16
H005794,C002411,P018,130645.9,2025-10-11
H005795,C004864,P017,14130.13,2025-12-30
H005796,C000412,P003,59575.36,2025-06-30
H005797,C000412,P006,63202.52,2024-11-01
H005798,C003594,P002,69107.19,2025-05-15
H005799,C003594,P023,7324.67,2025-05-24
H005800,C003594,P013,32751.39,2026-01-21
H005801,C007673,P011,71599.13,2025-02-04
H005802,C007673,P014,12607.79,2025-03-26
H005803,C007673,P002,3613.65,2025-08-10
H005804,C007576,P029,14753.93,2025-03-30
H005805,C007576,P009,50000.0,2025-12-13
H005806,C007576,P010,50000.0,2025-06-14
H005807,C002806,P025,13020.91,2025-02-16
H005808,C002806,P002,45225.83,2025-08-10
H005809,C002806,P023,4882.19,2025-05-11
H005810,C007391,P007,61497.8,2024-12-01
H005811,C007852,P009,86843.7,2025-10-05
H005812,C007852,P029,15673.62,2025-04-21
H005813,C005902,P017,35827.28,2024-09-21
H005814,C005902,P020,10000.0,2025-04-25
H005815,C001737,P019,30080.72,2025-08-10
H005816,C006792,P017,18526.13,2024-06-20
H005817,C006792,P029,38258.43,2025-02-20
H005818,C006792,P005,100000.0,2025-07-04
H005819,C006792,P011,41515.58,2024-12-07
H005820,C005031,P022,32755.96,2025-05-29
H005821,C007302,P002,20655.04,2024-07-12
H005822,C007302,P017,17334.25,2025-01-07
H005823,C006337,P003,50000.0,2025-05-14
H005824,C006337,P023,30634.67,2025-03-06
H005825,C006455,P024,68615.98,2024-12-30
H005826,C006455,P004,16469.48,2025-10-07
H005827,C006455,P014,17385.73,2025-12-29
H005828,C006455,P007,54036.9,2025-05-10
H005829,C003401,P022,27352.46,2025-08-23
H005830,C003401,P001,50000.0,2025-10-15
H005831,C000634,P017,51388.97,2024-07-12
H005832,C003022,P003,50000.0,2025-11-20
H005833,C003022,P014,27350.9,2025-10-23
H005834,C003022,P002,84296.29,2024-11-09
H005835,C003022,P019,34696.64,2025-06-04
H005836,C000499,P014,10000.0,2025-05-13
H005837,C000499,P020,141112.15,2025-11-28
H005838,C004824,P001,50000.0,2025-01-06
H005839,C002464,P014,52589.09,2025-02-06
H005840,C004509,P022,17429.94,2025-05-31
H005841,C004509,P024,9049.15,2025-01-22
H005842,C000638,P030,13880.82,2025-06-18
H005843,C000638,P014,10000.0,2025-06-04
H005844,C000638,P017,27270.78,2025-10-07
H005845,C000638,P022,47324.62,2026-01-15
H005846,C000721,P010,93818.55,2025-01-31
H005847,C000721,P014,21273.87,2025-12-23
H005848,C000721,P025,21724.41,2025-07-19
H005849,C000289,P024,8918.16,2026-01-15
H005850,C000289,P020,13693.45,2025-07-27
H005851,C000289,P021,100000.0,2025-12-29
H005852,C000289,P020,12327.11,2025-04-18
H005853,C000758,P002,64321.65,2024-09-13
H005854,C004691,P006,50000.0,2026-01-17
H005855,C004691,P014,12602.24,2025-02-01
H005856,C004691,P012,12352.51,2025-05-29
H005857,C004560,P024,10517.07,2024-12-29
H005858,C004560,P025,28899.21,2025-07-01
H005859,C003090,P020,101002.64,2024-12-23
H005860,C003090,P020,11911.88,2026-01-15
H005861,C004685,P013,25772.95,2025-07-05
H005862,C005462,P006,50883.31,2024-09-14
H005863,C005462,P004,20490.52,2024-09-22
H005864,C005554,P021,100000.0,2025-06-25
H005865,C005554,P024,17650.25,2025-08-16
H005866,C005554,P002,13197.53,2024-07-13
H005867,C005554,P017,108453.01,2025-05-10
H005868,C000450,P009,50000.0,2024-10-12
H005869,C000450,P022,108266.21,2024-06-16
H005870,C000597,P027,100000.0,2025-05-28
H005871,C000597,P017,78411.93,2024-11-12
H005872,C003602,P004,21026.85,2025-02-06
H005873,C003602,P017,26990.64,2024-12-19
H005874,C003602,P011,12436.16,2025-04-26
H005875,C001069,P011,21333.02,2025-05-08
H005876,C001069,P030,49063.49,2025-11-30
H005877,C001943,P013,15528.23,2025-12-15
H005878,C001648,P029,13680.47,2025-01-04
H005879,C001648,P013,22223.16,2026-01-10
H005880,C001648,P009,79630.5,2025-06-03
H005881,C001648,P024,17701.24,2025-01-13
H005882,C005272,P013,28540.14,2025-12-06
H005883,C002701,P014,32989.53,2025-07-29
H005884,C002701,P002,67878.49,2024-07-22
H005885,C001701,P018,19142.61,2025-08-02
H005886,C001701,P026,15554.57,2025-03-26
H005887,C007970,P028,100000.0,2024-10-17
H005888,C007970,P023,41243.58,2025-09-13
H005889,C007970,P011,25871.3,2025-01-21
H005890,C004756,P028,100000.0,2025-02-12
H005891,C004376,P011,40085.81,2025-11-01
H005892,C002943,P023,75903.74,2025-09-02
H005893,C006685,P014,51438.32,2024-12-29
H005894,C006572,P023,4679.63,2025-02-20
H005895,C006572,P022,65631.6,2025-07-26
H005896,C005744,P020,10000.0,2025-08-14
H005897,C005744,P013,41612.79,2025-12-21
H005898,C002124,P029,21957.89,2025-05-23
H005899,C004148,P024,46425.53,2024-09-26
H005900,C004148,P004,42953.62,2025-09-01
H005901,C004148,P029,57040.72,2024-12-30
H005902,C000087,P006,195423.09,2024-09-25
H005903,C000087,P011,39117.01,2025-11-03
H005904,C000087,P008,106794.87,2025-05-25
H005905,C002309,P014,149077.53,2025-01-22
H005906,C002309,P027,100000.0,2025-08-14
H005907,C002678,P016,100000.0,2025-05-31
H005908,C002678,P026,38571.84,2025-07-09
H005909,C002678,P025,58774.71,2025-11-27
H005910,C002678,P026,138738.09,2025-09-14
H005911,C005404,P023,59778.17,2025-05-23
H005912,C005604,P011,28066.49,2024-08-22
H005913,C006668,P011,102286.55,2024-06-28
H005914,C006668,P029,31761.83,2024-12-19
H005915,C006668,P024,69284.23,2024-12-19
H005916,C002595,P023,25118.8,2025-02-08
H005917,C002595,P023,37761.0,2025-05-10
H005918,C005342,P004,16688.35,2026-01-06
H005919,C005342,P008,31376.3,2025-06-20
H005920,C005342,P024,40477.85,2025-10-31
H005921,C003059,P007,65138.65,2025-05-15
H005922,C003059,P030,18967.64,2024-06-12
H005923,C003059,P010,50000.0,2025-10-28
H005924,C001030,P018,25687.44,2024-09-04
H005925,C005475,P007,52405.68,2025-10-01
H005926,C005475,P003,50000.0,2025-09-23
H005927,C004506,P022,14457.14,2024-07-15
H005928,C004506,P018,34983.15,2024-10-10
H005929,C004904,P011,16211.43,2025-06-09
H005930,C004904,P030,19744.17,2025-11-19
H005931,C004904,P022,75853.19,2024-12-27
H005932,C004904,P007,50000.0,2025-10-11
H005933,C002145,P019,121954.11,2025-06-12
H005934,C003983,P030,44650.94,2025-06-10
H005935,C003983,P030,73431.64,2024-07-12
H005936,C003983,P017,10225.23,2025-06-06
H005937,C006525,P017,12152.76,2024-07-12
H005938,C005028,P013,38392.8,2025-12-24
H005939,C005028,P008,46007.91,2025-05-13
H005940,C005028,P006,50000.0,2025-04-13
H005941,C001201,P030,28554.09,2025-04-12
H005942,C002026,P018,34663.13,2024-11-14
H005943,C002026,P026,4229.29,2025-09-18
H005944,C000622,P009,50000.0,2024-12-05
H005945,C000622,P029,50340.42,2025-06-26
H005946,C007280,P026,77222.66,2024-10-24
H005947,C007280,P030,39323.42,2025-09-04
H005948,C007280,P017,17584.29,2025-02-06
H005949,C007280,P024,90059.96,2025-07-24
H005950,C000567,P006,50000.0,2025-01-02
H005951,C000567,P021,112985.79,2025-06-28
H005952,C007048,P018,16266.02,2024-06-06
H005953,C007048,P030,27347.47,2024-12-27
H005954,C007048,P002,9548.75,2025-07-17
H005955,C001838,P002,13505.9,2024-12-18
H005956,C001838,P025,110086.51,2025-09-30
H005957,C001335,P017,105138.46,2024-10-08
H005958,C003876,P029,20846.84,2025-05-27
H005959,C007608,P005,100000.0,2025-07-15
H005960,C007608,P012,14366.79,2025-07-12
H005961,C002100,P025,47978.8,2025-10-12
H005962,C006835,P017,172539.76,2024-06-09
H005963,C003412,P020,44755.87,2025-05-11
H005964,C004330,P024,34874.59,2025-12-04
H005965,C004330,P005,100000.0,2025-05-19
H005966,C001689,P010,50000.0,2025-04-19
H005967,C001689,P023,63831.33,2025-06-14
H005968,C001689,P004,16378.07,2024-12-07
H005969,C000746,P019,14148.58,2024-12-14
H005970,C000746,P012,66244.06,2025-05-17
H005971,C000746,P029,45050.09,2025-09-23
H005972,C000746,P022,16657.3,2024-07-31
H005973,C005481,P014,98325.58,2025-11-17
H005974,C005481,P021,100000.0,2024-12-11
H005975,C006711,P002,34666.23,2024-08-13
H005976,C002188,P007,110588.82,2025-07-14
H005977,C002188,P018,48815.12,2025-05-26
H005978,C000196,P020,49639.38,2025-02-12
H005979,C001153,P005,100000.0,2025-09-26
H005980,C001153,P019,18688.68,2024-06-19
H005981,C006571,P013,115925.87,2025-07-16
H005982,C000803,P029,12601.26,2025-03-14
H005983,C000803,P024,17259.24,2025-06-17
H005984,C005009,P008,35100.2,2026-01-10
H005985,C005009,P026,23296.02,2025-12-27
H005986,C005009,P020,38658.34,2024-10-30
H005987,C005009,P015,50000.0,2025-08-24
H005988,C002351,P013,43697.4,2025-06-14
H005989,C007804,P026,108937.82,2025-01-30
H005990,C007804,P030,9114.15,2025-06-18
H005991,C007804,P007,50000.0,2024-11-24
H005992,C007804,P010,50000.0,2025-03-15
H005993,C003410,P011,28029.65,2025-10-15
H005994,C007248,P002,27868.57,2024-10-10
H005995,C005185,P001,50000.0,2024-08-01
H005996,C005185,P017,29225.24,2025-07-10
H005997,C002069,P030,11455.66,2025-02-23
H005998,C002908,P023,40539.43,2025-06-12
H005999,C006682,P028,100000.0,2025-09-11
H006000,C006682,P026,15209.82,2025-03-25
H006001,C006682,P014,19497.82,2024-12-16
H006002,C006682,P026,58602.98,2025-10-06
H006003,C007460,P020,12475.27,2025-05-29
H006004,C000645,P017,159956.89,2025-01-21
H006005,C007433,P015,50000.0,2025-06-06
H006006,C007433,P002,26524.18,2026-01-17
H006007,C007433,P029,44767.3,2025-01-18
H006008,C007433,P007,50000.0,2025-02-17
H006009,C006006,P029,26002.74,2025-01-13
H006010,C006006,P012,99165.16,2025-05-28
H006011,C006006,P006,50000.0,2025-09-27
H006012,C003625,P009,67770.63,2025-08-27
