event_id,customer_id,event_type,event_date
E007549,C007394,login,2025-09-26
E007550,C007394,consult,2025-10-28
E007551,C005945,login,2025-06-24
E007552,C005945,login,2025-07-01
E007553,C005945,login,2026-02-06
E007554,C005945,consult,2025-07-31
E007555,C005482,login,2026-02-18
E007556,C005482,login,2025-07-31
E007557,C005482,login,2025-08-05
E007558,C005482,login,2025-09-23
E007559,C004096,login,2025-07-09
E007560,C004096,consult,2026-01-31
E007561,C004096,consult,2026-01-17
E007562,C004096,login,2026-02-05
E007563,C004096,login,2025-06-23
E007564,C004152,login,2026-02-15
E007565,C004152,complaint,2026-03-03
E007566,C004152,login,2025-10-18
E007567,C005392,complaint,2025-11-07
E007568,C005392,login,2026-03-12
E007569,C005392,login,2026-02-01
E007570,C005392,login,2025-07-27
E007571,C005392,login,2025-10-26
E007572,C004546,consult,2026-01-10
E007573,C004546,complaint,2025-09-13
E007574,C000637,login,2025-12-22
E007575,C000637,complaint,2025-08-01
E007576,C000637,consult,2025-08-23
E007577,C003465,login,2026-01-25
E007578,C007608,consult,2026-02-21
E007579,C007608,consult,2025-08-03
E007580,C000109,login,2026-01-28
E007581,C000109,login,2026-01-05
E007582,C000109,login,2026-01-20
E007583,C000109,login,2026-01-08
E007584,C000109,consult,2025-06-28
E007585,C005112,login,2025-12-09
E007586,C005112,login,2025-12-16
E007587,C005238,login,2025-08-16
E007588,C005238,login,2025-07-13
E007589,C005238,login,2026-03-24
E007590,C005238,login,2025-10-28
E007591,C005238,complaint,2026-03-20
E007592,C005874,consult,2026-01-01
E007593,C005874,login,2025-11-19
E007594,C005874,login,2025-11-08
E007595,C005874,login,2025-06-25
E007596,C000280,login,2025-09-19
E007597,C000280,consult,2025-08-25
E007598,C000280,login,2026-02-26
E007599,C000280,consult,2025-09-15
E007600,C007268,login,2026-01-01
E007601,C007268,complaint,2025-06-16
E007602,C007268,login,2025-09-13
E007603,C007268,login,2026-01-30
E007604,C004765,login,2025-12-21
E007605,C004765,login,2025-06-27
E007606,C002396,login,2025-09-26
E007607,C002396,login,2025-10-03
E007608,C002396,consult,2025-06-23
E007609,C002396,login,2025-12-14
E007610,C002396,login,2025-08-08
E007611,C005431,login,2025-09-29
E007612,C005431,consult,2025-08-09
E007613,C005431,login,2025-12-31
E007614,C001821,login,2025-09-14
E007615,C001821,consult,2026-03-08
E007616,C001821,login,2025-09-04
E007617,C001821,consult,2026-02-25
E007618,C004839,login,2025-09-03
E007619,C004839,consult,2025-11-24
E007620,C004839,login,2026-02-14
E007621,C004839,complaint,2025-12-03
E007622,C006985,login,2025-08-06
E007623,C006985,consult,2025-10-11
E007624,C006985,complaint,2025-07-15
E007625,C000139,consult,2025-08-27
E007626,C000139,login,2025-11-16
E007627,C006236,complaint,2026-03-19
E007628,C006236,login,2025-10-06
E007629,C006236,login,2025-11-02
E007630,C001855,complaint,2025-08-27
E007631,C001855,consult,2026-03-13
E007632,C001855,login,2025-07-20
E007633,C001855,complaint,2025-08-24
E007634,C001855,login,2026-01-15
E007635,C004455,login,2026-01-12
E007636,C001295,login,2026-01-22
E007637,C001295,consult,2025-10-01
E007638,C001295,login,2025-07-20
E007639,C001295,consult,2026-02-09
E007640,C007117,login,2026-02-22
E007641,C007117,login,2025-12-21
E007642,C007117,login,2025-08-02
E007643,C007117,login,2025-11-05
E007644,C007117,login,2025-07-19
E007645,C003318,consult,2025-08-07
E007646,C003318,login,2025-06-08
E007647,C003318,login,2026-02-02
E007648,C003318,consult,2026-01-10
E007649,C004011,login,2026-01-26
E007650,C004875,consult,2025-12-30
E007651,C002737,login,2026-03-27
E007652,C002737,login,2025-06-20
E007653,C000914,complaint,2026-03-10
E007654,C000914,login,2026-01-23
E007655,C002154,login,2025-06-22
E007656,C002154,login,2025-07-26
E007657,C002154,login,2026-01-17
E007658,C002154,login,2025-09-15
E007659,C002154,login,2025-06-06
E007660,C004354,login,2026-01-11
E007661,C004354,login,2025-06-20
E007662,C004354,login,2025-12-13
E007663,C004354,login,2025-06-30
E007664,C004354,login,2025-06-24
E007665,C007928,login,2025-12-16
E007666,C007928,login,2025-06-04
E007667,C000121,consult,2025-12-22
E007668,C000121,login,2025-06-25
E007669,C007051,login,2025-10-29
E007670,C007051,login,2025-09-10
E007671,C007051,consult,2025-07-11
E007672,C007051,login,2025-11-25
E007673,C001587,login,2025-10-18
E007674,C001587,consult,2025-08-18
E007675,C001587,consult,2026-01-13
E007676,C001587,consult,2025-12-28
E007677,C004172,complaint,2025-07-22
E007678,C004172,login,2026-01-04
E007679,C004172,consult,2026-03-25
E007680,C004172,login,2026-03-01
E007681,C004172,login,2026-02-04
E007682,C007136,login,2025-07-26
E007683,C007136,login,2025-08-22
E007684,C007136,login,2026-03-25
E007685,C007136,consult,2025-12-22
E007686,C003224,login,2025-07-31
E007687,C003224,login,2026-01-16
E007688,C003224,login,2025-06-17
E007689,C003224,login,2026-03-22
E007690,C003224,login,2026-01-28
E007691,C000038,login,2025-12-24
E007692,C006751,login,2025-09-30
E007693,C006751,login,2025-10-18
E007694,C006751,login,2025-12-11
E007695,C007762,login,2025-12-25
E007696,C005256,login,2025-12-19
E007697,C005256,login,2026-01-03
E007698,C001247,login,2025-08-30
E007699,C001247,login,2026-03-11
E007700,C001247,consult,2025-10-18
E007701,C002623,login,2025-07-27
E007702,C002623,login,2025-12-05
E007703,C006189,login,2025-12-10
E007704,C001245,consult,2025-09-28
E007705,C001245,login,2025-11-29
E007706,C001245,login,2026-03-18
E007707,C001245,consult,2025-10-22
E007708,C001245,login,2025-09-14
E007709,C004039,consult,2025-10-06
E007710,C000246,login,2025-07-17
E007711,C007981,consult,2025-06-13
E007712,C007981,login,2025-07-09
E007713,C007981,login,2025-10-07
E007714,C007227,login,2025-09-08
E007715,C007227,consult,2025-09-22
E007716,C007227,login,2025-08-08
E007717,C007227,complaint,2025-12-27
E007718,C002971,login,2025-10-17
E007719,C002971,login,2025-07-13
E007720,C002971,login,2025-11-23
E007721,C001848,login,2025-12-06
E007722,C001848,login,2025-08-12
E007723,C001848,login,2025-09-29
E007724,C007535,login,2026-02-08
E007725,C007535,login,2025-09-16
E007726,C007535,login,2025-07-15
E007727,C007535,login,2025-09-01
E007728,C007535,consult,2025-09-03
E007729,C007058,login,2025-12-03
E007730,C000241,complaint,2025-07-23
E007731,C000241,complaint,2026-03-17
E007732,C005372,login,2025-09-12
E007733,C005372,login,2025-12-01
E007734,C002196,login,2025-11-18
E007735,C002196,login,2026-01-01
E007736,C002196,login,2025-08-21
E007737,C002196,login,2025-12-07
E007738,C002196,login,2025-08-23
E007739,C003819,login,2025-11-12
E007740,C003819,login,2026-03-26
E007741,C003819,login,2025-09-24
E007742,C002030,complaint,2025-07-17
E007743,C006945,complaint,2026-03-12
E007744,C007206,login,2025-12-19
E007745,C007206,login,2025-12-04
E007746,C000194,login,2025-07-01
E007747,C005217,login,2026-01-28
E007748,C005217,complaint,2026-01-29
E007749,C005217,complaint,2026-01-26
E007750,C001727,login,2025-11-22
E007751,C001727,login,2026-01-11
E007752,C004584,consult,2026-01-22
E007753,C004584,login,2025-08-17
E007754,C004584,login,2025-07-14
E007755,C006760,login,2025-08-02
E007756,C006760,login,2025-09-30
E007757,C002080,consult,2026-02-17
E007758,C003688,login,2026-03-18
E007759,C000036,login,2025-09-09
E007760,C000036,login,2026-01-06
E007761,C000036,complaint,2025-10-29
E007762,C000036,consult,2026-02-13
E007763,C000036,login,2026-02-27
E007764,C000632,consult,2025-06-06
E007765,C000632,consult,2025-10-05
E007766,C000632,login,2025-09-08
E007767,C000632,login,2025-10-26
E007768,C000632,consult,2025-12-14
E007769,C001722,login,2025-12-28
E007770,C001722,consult,2025-10-07
E007771,C001722,login,2026-01-01
E007772,C001722,consult,2025-09-04
E007773,C001722,login,2026-02-26
E007774,C005660,login,2025-12-06
E007775,C005660,login,2025-10-25
E007776,C005660,login,2025-11-27
E007777,C005660,login,2025-11-28
E007778,C005660,consult,2025-08-22
E007779,C005879,login,2025-11-01
E007780,C005879,consult,2025-07-23
E007781,C005879,login,2026-02-27
E007782,C007032,login,2025-07-24
E007783,C002130,login,2025-09-05
E007784,C007967,login,2026-03-25
E007785,C007967,login,2025-09-02
E007786,C007967,login,2025-08-22
E007787,C007967,login,2025-09-09
E007788,C004233,consult,2025-09-03
E007789,C004233,consult,2025-07-31
E007790,C004233,login,2026-01-17
E007791,C003439,login,2026-01-19
E007792,C003439,login,2026-02-15
E007793,C003439,consult,2025-11-26
E007794,C003439,login,2025-08-08
E007795,C003439,consult,2025-07-18
E007796,C001395,login,2025-06-27
E007797,C001395,consult,2026-02-06
E007798,C001395,login,2025-12-16
E007799,C001395,consult,2025-11-18
E007800,C006703,login,2025-08-08
E007801,C006703,login,2025-11-04
E007802,C006703,complaint,2025-12-15
E007803,C006703,login,2025-10-13
E007804,C006541,login,2026-01-21
E007805,C006541,consult,2025-06-22
E007806,C002502,login,2026-03-18
E007807,C002502,login,2025-06-18
E007808,C002502,consult,2026-02-26
E007809,C001548,login,2025-09-15
E007810,C001548,login,2025-09-15
E007811,C001548,consult,2026-01-21
E007812,C001548,login,2025-11-17
E007813,C001548,consult,2025-06-30
E007814,C006860,login,2025-11-18
E007815,C001057,login,2026-03-07
E007816,C001057,login,2025-11-12
E007817,C001057,complaint,2025-08-26
E007818,C001057,consult,2025-08-03
E007819,C002662,login,2025-06-03
E007820,C002662,consult,2025-07-12
E007821,C002662,login,2025-10-20
E007822,C002662,login,2025-06-03
E007823,C002428,login,2025-11-18
E007824,C002428,login,2025-09-10
E007825,C002428,login,2025-10-18
E007826,C002428,login,2025-12-05
E007827,C002428,login,2025-08-01
E007828,C007836,login,2025-06-10
E007829,C007836,login,2026-02-05
E007830,C001543,login,2026-02-07
E007831,C001543,login,2025-08-19
E007832,C001543,consult,2025-09-17
E007833,C001543,consult,2026-02-19
E007834,C001543,login,2025-06-12
E007835,C001153,complaint,2025-08-24
E007836,C001153,complaint,2025-07-11
E007837,C004857,login,2026-03-02
E007838,C003803,login,2025-10-19
E007839,C003803,complaint,2025-09-09
E007840,C003803,login,2025-10-27
E007841,C003803,login,2025-11-04
E007842,C003803,login,2025-11-20
E007843,C001059,login,2025-09-05
E007844,C007995,complaint,2025-09-14
E007845,C007995,login,2025-08-18
E007846,C007995,consult,2025-09-30
E007847,C005442,login,2025-10-01
E007848,C004016,consult,2025-10-30
E007849,C006535,login,2025-10-09
E007850,C006535,consult,2025-08-30
E007851,C006535,consult,2025-12-27
E007852,C003605,login,2025-09-02
E007853,C003605,login,2025-06-29
E007854,C003605,login,2025-06-10
E007855,C003605,consult,2026-01-28
E007856,C003605,login,2025-06-27
E007857,C001285,consult,2025-09-24
E007858,C001285,login,2025-07-05
E007859,C001285,login,2025-12-03
E007860,C001285,login,2026-02-12
E007861,C001285,consult,2026-03-22
E007862,C007705,login,2025-07-30
E007863,C007060,login,2025-08-21
E007864,C007060,login,2025-08-12
E007865,C006364,login,2026-03-13
E007866,C002776,login,2025-06-07
E007867,C002776,login,2025-07-26
E007868,C002776,consult,2026-02-13
E007869,C002776,consult,2025-09-06
E007870,C004377,login,2025-07-14
E007871,C002686,consult,2025-06-16
E007872,C002686,complaint,2026-01-11
E007873,C003341,login,2026-01-16
E007874,C003341,consult,2025-11-18
E007875,C003341,login,2025-07-17
E007876,C000449,login,2025-06-22
E007877,C000449,consult,2025-09-07
E007878,C000449,consult,2025-12-17
E007879,C000449,login,2025-06-10
E007880,C000449,consult,2026-01-07
E007881,C000208,login,2025-06-03
E007882,C000208,login,2025-11-19
E007883,C000208,login,2026-02-21
E007884,C005083,consult,2025-06-28
E007885,C002605,login,2026-02-23
E007886,C002605,login,2025-10-12
E007887,C002605,login,2025-09-28
E007888,C004925,login,2025-06-15
E007889,C004925,login,2025-12-02
E007890,C004925,consult,2026-02-26
E007891,C000982,login,2025-06-13
E007892,C000982,login,2025-11-19
E007893,C000982,login,2025-06-20
E007894,C001577,login,2025-07-20
E007895,C001577,consult,2026-01-20
E007896,C001577,login,2025-08-09
E007897,C001577,login,2026-03-11
E007898,C001577,login,2026-03-15
E007899,C005416,login,2025-12-04
E007900,C005416,login,2026-01-19
E007901,C002811,login,2025-08-05
E007902,C002811,consult,2025-08-18
E007903,C002811,login,2026-02-13
E007904,C002811,login,2026-03-20
E007905,C002811,login,2025-06-01
E007906,C006958,consult,2025-10-20
E007907,C006958,consult,2025-06-15
E007908,C006958,login,2025-08-16
E007909,C006958,login,2026-03-04
E007910,C006958,consult,2025-08-28
E007911,C005539,login,2025-10-05
E007912,C005539,login,2025-10-30
E007913,C005539,login,2026-02-15
E007914,C002851,consult,2025-08-04
E007915,C002851,login,2025-09-17
E007916,C002851,login,2025-09-23
E007917,C002851,login,2025-09-25
E007918,C002851,login,2025-11-25
E007919,C007397,login,2025-09-04
E007920,C007397,login,2025-08-09
E007921,C006977,complaint,2025-06-28
E007922,C006977,login,2026-03-02
E007923,C006977,login,2025-10-21
E007924,C005151,login,2026-01-12
E007925,C005151,login,2025-08-18
E007926,C005151,login,2026-01-16
E007927,C005151,login,2026-02-14
E007928,C005151,login,2025-11-16
E007929,C007121,consult,2025-10-16
E007930,C007121,login,2025-06-06
E007931,C003126,login,2026-02-28
E007932,C003126,login,2025-09-24
E007933,C006569,login,2025-06-21
E007934,C006569,consult,2025-12-17
E007935,C006569,complaint,2025-08-07
E007936,C004385,complaint,2026-01-17
E007937,C004385,login,2026-03-04
E007938,C004385,login,2025-08-18
E007939,C004385,login,2025-09-21
E007940,C004385,login,2025-06-30
E007941,C000596,login,2025-08-15
E007942,C000596,login,2025-08-29
E007943,C000596,consult,2026-03-10
E007944,C000596,login,2025-12-28
E007945,C006298,login,2026-02-19
E007946,C006298,login,2026-03-08
E007947,C006298,login,2025-06-26
E007948,C004215,login,2026-02-24
E007949,C004215,login,2026-03-27
E007950,C006339,login,2025-12-28
E007951,C006339,login,2026-02-16
E007952,C006339,login,2025-10-20
E007953,C006339,login,2025-07-06
E007954,C007849,login,2025-07-29
E007955,C007849,consult,2025-07-21
E007956,C002555,login,2025-12-19
E007957,C002555,login,2026-01-10
E007958,C007577,consult,2025-08-20
E007959,C007577,consult,2025-06-16
E007960,C007577,login,2025-11-17
E007961,C007577,login,2026-03-08
E007962,C007577,consult,2026-03-20
E007963,C001771,login,2026-01-19
E007964,C002336,login,2025-08-21
E007965,C002336,login,2025-12-25
E007966,C002336,consult,2025-06-11
E007967,C005231,login,2025-08-04
E007968,C005231,login,2025-06-21
E007969,C005231,consult,2025-09-07
E007970,C005231,login,2025-10-20
E007971,C001605,login,2026-01-02
E007972,C001605,login,2025-08-04
E007973,C001605,login,2025-07-12
E007974,C001605,login,2025-06-04
E007975,C004950,complaint,2025-06-07
E007976,C004950,login,2026-02-01
E007977,C004950,complaint,2026-03-16
E007978,C004950,login,2026-02-15
E007979,C004950,login,2025-12-02
E007980,C006561,complaint,2025-09-05
E007981,C006561,consult,2026-02-11
E007982,C006561,login,2025-08-25
E007983,C006561,login,2025-06-06
E007984,C006378,login,2025-12-18
E007985,C002784,login,2025-11-21
E007986,C002784,login,2025-08-04
E007987,C001179,login,2025-10-23
E007988,C001179,login,2025-09-25
E007989,C001179,login,2026-02-09
E007990,C001179,login,2025-12-01
E007991,C001179,login,2026-02-19
E007992,C004937,login,2026-01-23
E007993,C004937,login,2026-01-19
E007994,C004937,login,2026-02-11
E007995,C004937,login,2025-09-08
E007996,C007370,login,2025-08-28
E007997,C007370,login,2025-12-05
E007998,C002558,consult,2026-02-10
E007999,C002558,consult,2025-07-19
E008000,C002558,consult,2026-02-02
E008001,C002558,login,2025-06-02
E008002,C002558,login,2026-02-05
E008003,C004282,consult,2026-02-25
E008004,C004282,consult,2026-02-27
E008005,C004282,complaint,2026-01-20
E008006,C004282,consult,2025-08-19
E008007,C001586,complaint,2025-07-14
E008008,C001586,consult,2025-10-01
E008009,C001586,consult,2025-08-12
E008010,C001586,login,2026-03-04
E008011,C007340,login,2025-09-17
E008012,C000724,login,2025-12-29
E008013,C000724,login,2025-06-20
E008014,C000724,consult,2025-09-21
E008015,C000724,login,2025-10-04
E008016,C000724,login,2025-12-18
E008017,C006721,consult,2025-10-24
E008018,C006721,consult,2025-12-03
E008019,C006721,consult,2026-03-08
E008020,C006721,login,2025-11-14
E008021,C005018,login,2025-10-17
E008022,C005018,consult,2025-08-06
E008023,C005018,login,2026-01-23
E008024,C002725,complaint,2025-10-16
E008025,C002725,login,2025-12-30
E008026,C002725,login,2025-08-25
E008027,C006817,login,2025-06-14
E008028,C006817,login,2025-08-08
E008029,C006817,login,2026-03-12
E008030,C006817,consult,2025-11-15
E008031,C006817,login,2025-08-10
E008032,C007228,login,2025-12-25
E008033,C007228,consult,2025-10-28
E008034,C007228,login,2026-03-23
E008035,C007228,login,2026-03-18
E008036,C007228,login,2026-01-20
E008037,C002774,consult,2026-01-27
E008038,C002774,login,2025-07-10
E008039,C004085,login,2025-08-21
E008040,C002826,login,2025-07-16
E008041,C004201,consult,2025-06-28
E008042,C004201,login,2026-03-26
E008043,C004681,login,2026-01-18
E008044,C006092,consult,2025-11-08
E008045,C006092,login,2025-07-28
E008046,C006092,login,2025-10-06
E008047,C006092,login,2026-02-23
E008048,C001936,consult,2026-01-26
E008049,C001936,login,2025-11-07
E008050,C007501,complaint,2025-12-16
E008051,C007501,login,2025-07-15
E008052,C007501,login,2025-09-04
E008053,C004491,consult,2025-08-06
E008054,C004491,consult,2025-09-02
E008055,C005032,consult,2026-01-16
E008056,C001336,complaint,2025-11-15
E008057,C001336,consult,2025-06-13
E008058,C001336,login,2025-08-11
E008059,C004599,login,2026-02-15
E008060,C002868,consult,2025-12-09
E008061,C005692,login,2025-06-04
E008062,C005551,consult,2026-01-28
E008063,C005551,login,2025-09-19
E008064,C005551,complaint,2025-09-02
E008065,C005551,login,2025-06-26
E008066,C005551,login,2025-10-23
E008067,C004071,login,2025-10-30
E008068,C004071,login,2025-07-29
E008069,C004071,login,2026-01-26
E008070,C002756,complaint,2025-11-13
E008071,C000767,login,2025-12-18
E008072,C000767,consult,2026-02-17
E008073,C001747,login,2025-07-04
E008074,C001747,consult,2025-09-27
E008075,C001747,login,2025-12-24
E008076,C001747,login,2025-07-23
E008077,C001747,login,2025-12-28
